run_id,feature,dim_red importance,combined_classification,drug_classification,protein_classification
3,[G4.1.8.3],293.9373708155556,320.19647602605636,0.0,247.9631328429412
3,cid_IAC,453.98630241399997,232.47020944999994,195.147472996,0.0
3,[G7.1.1.34],60.628092595897435,50.70057169681817,0.0,22.763955990909093
3,[G4.2.6.3],44.97588866655173,41.62841911581394,0.0,25.097716804418603
3,[G4.3.3.6],39.4468709288889,38.58547515176471,0.0,15.080324059705882
3,[G2.1.1.83],20.86533664235294,18.079976470769232,0.0,13.419045226190477
3,NGS,53.1394138,6.6132412,0.0,88.046649925
3,[G5.1.2.22],34.99760933500001,33.088913357142864,0.0,22.419656937454544
3,KST,5.46470642,0.0,0.0,0.0
3,[G4.3.3.12],25.213270071176474,26.001598483749998,0.0,25.16755233533333
3,[G5.1.2.4],56.74919740625,39.92538126142857,0.0,17.24549999814815
3,veryExposed,29.274928994137927,31.097645318181826,0.0,24.847063823448263
3,SAL,10.8432922,0.0,0.0,0.0
3,cid_SsNH2,13.644658379000001,14.241802274285716,19.147509267500002,0.0
3,[G7.1.1.73],34.970300185000006,38.27979263444445,0.0,33.5229832387805
3,[G2.1.1.132],35.41171312,35.00091201105263,0.0,23.51221105473685
3,[G1.1.1.16],55.03351150166666,29.387869823636365,0.0,19.235472288205123
3,DLM_RLM,284.7896483,289.44990229999996,0.0,302.47007535714283
3,cid_F07[C-C],240.57524717999996,183.06425226666667,15.93966674857143,0.0
3,cid_SpMaxA_EA(bo),112.85597970666667,73.45365062666667,10.98100943909091,0.0
3,cid_MATS4p,24.468170457333336,22.208009909285714,17.443377274130434,0.0
3,[G2.1.1.22],70.58242451600002,95.70466409,0.0,30.768088200588235
3,[G2.1.1.3],75.78915581250001,89.79558314066662,0.0,45.2513294687234
3,[G2.1.1.120],60.01428269464286,56.66659355210527,0.0,21.49535541675676
3,cid_SpMin2_Bh(e),15.378023626666666,16.311690428666665,16.296856107083332,0.0
3,cid_O-060,36.95433073700001,33.00672964444445,19.654015122222223,0.0
3,LAD,26.87455422857143,0.0,0.0,7.6632185075
3,1069,12.0769348,0.0,0.0,0.0
3,[G5.1.1.9],736.1546825333334,153.44310793333332,0.0,14.218079687500003
3,cid_VE1_Dz(v),166.70852065666668,120.21991922352943,56.58655689320001,0.0
3,[G4.3.3.10],118.20583951323528,102.15400761551025,0.0,44.37293225040814
3,[G2.1.1.150],39.928671552500006,25.77461282090909,0.0,12.997740171250001
3,[G5.1.2.43],27.529520874838713,27.109689232,0.0,20.119530956721313
3,[G2.1.1.345],69.10937407882352,49.597229039545454,0.0,23.98987951526316
3,cid_VR2_B(m),179.997269,48.16162137600001,12.880250872857143,0.0
3,HFY_AFY,37.5201874,0.0,0.0,0.0
3,cid_nR11,82.49533760199999,66.267342325,62.65431557999999,0.0
3,ENW_QNW,141.898682,0.0,0.0,0.0
3,KQK,131.592773,88.6359863,0.0,8.11244773
3,FNL,83.9438273,41.714372649999994,0.0,45.56765935
3,cid_SsssCH,26.232603980697682,30.05164692954547,21.766872814693873,0.0
3,RAQ,27.6812344,0.0,0.0,8.843061445
3,[G5.2.2.11],382.8652588823529,298.74154261478253,0.0,162.2029754619231
3,[G2.1.1.400],100.18216523636364,62.03416286666666,0.0,90.2621498875
3,[G4.3.6.7],59.12852269405405,52.58164147842104,0.0,25.010236296410262
3,cid_PW3,22.021924907777777,26.52027021142857,22.622306983636367,0.0
3,[G2.1.1.79],81.27784218999999,18.312234681428574,0.0,16.3132821375
3,[G2.1.1.107],25.461556749374996,22.831000799999998,0.0,19.714800511875
3,cid_piPC09,28.055524235333337,22.0267535235,20.00249209740741,0.0
3,cid_O%,37.22720884227273,26.81903082814815,17.397641682499998,0.0
3,3651,150.3985305,27.920664466666665,11.997608195000002,0.0
3,[G4.2.2.2],35.85652333181819,32.03265040681818,0.0,22.28826016846153
3,cid_CATS2D_04_LL,20.285428036363637,15.802845477777778,21.894986696666663,0.0
3,cid_SaaaC,34.83214387133333,25.445044279374997,25.284579430833332,0.0
3,[G5.1.2.29],36.443519024137935,26.72936976785714,0.0,26.44811413613636
3,cid_SpPosA_Dt,40.1568519085,29.462864767307686,25.899342698823524,0.0
3,cid_PCR,34.22143227904763,36.586012202105266,31.46725086630434,0.0
3,cid_SpMax2_Bh(m),241.55545171547172,288.27075042166666,191.20973645525424,0.0
3,[G2.1.1.268],148.5547797725862,121.41251271049185,0.0,60.75629378015387
3,[G2.1.1.386],57.4512920272,57.06700772409093,0.0,18.48266414590909
3,[G7.1.1.45],27.480405548518508,26.84034685454545,0.0,17.142612908055554
