run_id,run_threshold,used_dim_red_weights,used_training_weights,cid,pid,activity,sample_activity_score,validation_weight,cid_only_predict_proba,pid_only_predict_proba,combined_predict_proba
0,0.1,True,True,644241,P08183,1,0.4393433652530781,0.9385906781533024,0.24336662888526917,0.8888988494873047,0.6820583939552307
0,0.1,True,True,644241,P08684,1,0.34467502983380394,0.43185332449745967,0.24336662888526917,0.9766421318054199,0.7992895245552063
0,0.1,True,True,644241,Q9Y6L6,1,0.5665484167652082,0.34283189750386567,0.24336662888526917,0.7512266039848328,0.4986974596977234
0,0.1,True,True,644241,P00519,1,0.3883440739702997,0.9350563286944996,0.24336662888526917,0.2237311452627182,0.13309939205646515
0,0.1,True,True,5279,Q9NRP7,1,0.08274078862314149,0.927766732935719,0.11783574521541595,0.35476118326187134,0.18288540840148926
0,0.1,True,True,2995,P08183,1,0.6318052738336712,0.9732714822178042,0.5985111594200134,0.8888988494873047,0.9396021962165833
0,0.1,True,True,2995,Q63380,1,0.5720853858784893,0.2535895736690965,0.5985111594200134,0.32314181327819824,0.7375792860984802
0,0.1,True,True,2995,O75751,1,0.7339901477832513,0.3764082173624917,0.5985111594200134,0.7633804082870483,0.8305687308311462
0,0.1,True,True,2995,P28335,1,0.8668805132317563,0.3733156615860393,0.5985111594200134,0.5048666596412659,0.8508040308952332
0,0.1,True,True,2995,Q9H015,1,0.4482758620689655,0.3112436492158162,0.5985111594200134,0.8312076926231384,0.8679215312004089
0,0.1,True,True,4633,P35498,1,0.2296227293898463,0.24144024740446213,0.35103151202201843,0.22229251265525818,0.3189298212528229
0,0.1,True,True,2351,P08183,1,0.5882913165266106,0.2633090346808041,0.36829620599746704,0.8888988494873047,0.899534285068512
0,0.1,True,True,2351,Q12809,1,0.7777777777777777,0.45968632648553126,0.36829620599746704,0.48463550209999084,0.6120595335960388
0,0.1,True,True,2351,P54750,1,0.4373706004140785,0.36956041528606143,0.36829620599746704,0.417755663394928,0.4016137719154358
0,0.1,True,True,2858522,O75385,1,0.07407407407407396,0.22907002429865253,0.3130410313606262,0.3745175898075104,0.24880987405776978
0,0.1,True,True,2858522,NP_002741,1,0.5,0.09211398277004638,0.3130410313606262,0.4318006634712219,0.25739026069641113
0,0.1,True,True,2858522,Q96Q40,1,0.06666666666666665,0.11685442898166556,0.3130410313606262,0.4221400320529938,0.2561527192592621
0,0.1,True,True,2858522,NP_001014833,1,0.3999999999999999,0.1172962226640159,0.3130410313606262,0.3596121072769165,0.19510820508003235
0,0.1,True,True,2858522,CAI14764,1,0.30000000000000004,0.12016788159929313,0.3130410313606262,0.529988169670105,0.22909754514694214
0,0.1,True,True,11626560,P08183,1,0.2704859335038363,0.8495692511597084,0.1791182905435562,0.8888988494873047,0.6901466250419617
0,0.1,True,True,11626560,P08684,1,0.1758175980845622,0.234813342169207,0.1791182905435562,0.9766421318054199,0.8710095286369324
0,0.1,True,True,11626560,Q9UM73,1,0.16650197628458496,0.8201899712834106,0.1791182905435562,0.4586530327796936,0.20360036194324493
0,0.1,True,True,2170,P35348,1,0.8145161290322579,0.5115970841616965,0.42527902126312256,0.5931774973869324,0.9274992346763611
0,0.1,True,True,2170,Q01959,1,0.6570866141732283,0.3121272365805169,0.42527902126312256,0.4228273928165436,0.7755612134933472
0,0.1,True,True,2170,1QCY_A,1,0.7858974358974358,0.7404462116191739,0.42527902126312256,0.45289498567581177,0.615246593952179
