run_id,feature,dim_red importance,combined_classification,drug_classification,protein_classification
3,[G4.1.8.3],242.17456109660722,287.6350843579167,0.0,241.27570140030767
3,[G5.2.2.4],128.41360889307688,115.43971513952383,0.0,140.53025545285715
3,coil,50.34297143239999,47.74793752703704,0.0,47.47373301
3,[G5.2.2.31],10.356561660625001,10.896577288749999,0.0,7.7494342834999985
3,cid_P_VSA_MR_6,8.014215848666668,9.104846353333333,6.2888228306250005,0.0
3,2892_1184,6.42406082,6.78482056,0.0,0.0
3,[G2.1.1.283],25.30626286571428,16.552819501363633,0.0,17.818339796956522
3,cid_J_D,15.512082107058825,14.048977817333336,9.995698095624999,0.0
3,[G2.1.1.118],20.75650751625,19.113233164285713,0.0,15.617130289999999
3,TTQ_KTQ,51.7439346,0.0,0.0,0.0
3,[G4.1.6.1],15.132516907222218,15.145962259285714,0.0,16.752500788666666
3,EED,9.01539612,0.0,0.0,0.0
3,[G2.1.1.192],21.437402504545453,16.531471811666666,0.0,12.849576946666666
3,cid_ON0V,114.30485306666667,150.70434566666668,0.0,0.0
3,[G2.1.1.268],26.225676549210522,26.610009003555554,0.0,20.810017546136375
3,[G4.3.3.5],19.95992909571429,13.778027485882356,0.0,17.379455565454546
3,[G4.3.7.12],12.75692634466667,10.552428136923076,0.0,13.271580027999999
3,[G4.2.7.2],24.147839840400003,41.822264343809536,0.0,21.209421598666665
3,[G2.1.1.161],17.577508285652176,18.290075036521745,0.0,9.652010211600002
3,[G2.1.1.270],17.37159007380953,20.10856318,0.0,17.988879110000003
3,cid_AAC,8.042149598235294,10.59374132,8.531955437777778,0.0
3,[G2.1.1.259],41.59840797470587,41.82445737692308,0.0,41.06309149230769
3,[G7.1.1.26],13.583840397647059,15.091650095294119,0.0,7.824850926666667
3,[G2.1.1.206],26.26264688,18.62812774,0.0,9.939135989999999
3,[G2.1.1.292],17.8380229375,16.397193445000003,0.0,18.591518185555557
3,[G1.1.1.14],14.658916389999998,17.367758963125,0.0,22.306175086
3,cid_Eig05_AEA(ed),12.251214745,6.979486146666666,8.771567155,0.0
3,[G4.3.8.6],39.596774545,22.249978936486478,0.0,26.492681848888893
3,[G2.1.1.285],96.08611645523807,74.03534422222222,0.0,67.9349074744118
