p,k,sum_of_weights^p,p@k,weighted_p@k
25,7511,1698.9656674204841,0.46318732525629075,0.4547977178742545
25,7521,1700.5935124189818,0.46283738864512697,0.4543779225759929
25,7531,1702.5484202552952,0.462621165847829,0.4541598709086329
25,7541,1705.58396603127,0.46267073332449277,0.45418999378956226
25,7551,1707.553388775577,0.46245530393325385,0.4539002967379875
25,7561,1708.7261434251477,0.4621081867477847,0.45338699291530155
25,7571,1711.9717266433327,0.4621582353718135,0.45342833002336824
25,7581,1714.3197924194496,0.4619443345205118,0.45307181089503523
25,7591,1715.1173227583354,0.46146752733500196,0.45245803595425166
25,7601,1717.2503961515974,0.4612550980134193,0.45219698559057386
25,7611,1719.2928558062213,0.46104322690842203,0.4519380420649065
25,7621,1721.888927718217,0.4609631281983992,0.45189120201849514
25,7631,1724.5289483924246,0.4608832394181628,0.4518298845834143
25,7641,1725.654158867609,0.46054181389870436,0.4513639650754709
25,7651,1730.2216562246758,0.4608547902235002,0.4518438444844604
25,7661,1732.204262849756,0.4606448244354523,0.4515341213359444
25,7671,1735.0977688943872,0.46056576717507497,0.45150326000714786
25,7681,1736.3689184783207,0.4602265330035152,0.450985199770502
25,7691,1737.6924493184024,0.45988818099076845,0.4505386800305672
25,7701,1740.2304033285927,0.4596805609661083,0.45031167324320187
25,7711,1742.4297228458381,0.45947347944494876,0.4500785249187541
25,7721,1744.6802090020378,0.4592669343349307,0.4498534433450707
25,7731,1745.4765034227507,0.4588022248092097,0.44917327608596963
25,7741,1747.709792481156,0.4585970804805581,0.4489297263186343
25,7751,1750.0003754996342,0.4583924654883241,0.44866646871787474
50,1,0.0005001602864635697,1.0,1.0
50,11,0.398002855530129,1.0,1.0
50,21,2.031447605642064,0.9523809523809523,0.7749010399453219
50,31,3.3903272202616956,0.9354838709677419,0.7417771365287316
50,41,5.70758168161419,0.9024390243902439,0.7074326651302835
50,51,7.992303921154997,0.9019607843137255,0.7689023622165434
50,61,9.618545062073748,0.8688524590163934,0.7286218994909022
50,71,10.935962189272528,0.8591549295774648,0.7532470258047084
50,81,11.920630018764756,0.8518518518518519,0.7379225121060635
50,91,13.381960628937573,0.8461538461538461,0.7595194316973424
50,101,15.886024290952424,0.8316831683168316,0.7663601556519353
50,111,17.428388008560383,0.8288288288288288,0.7493623746483875
50,121,19.148366993164615,0.8099173553719008,0.7322029959065057
50,131,20.02170471287465,0.8015267175572519,0.7246385463753936
50,141,21.080523961441795,0.7872340425531915,0.7130107590677405
50,151,23.588448136393247,0.7814569536423841,0.70955990489047
50,161,25.36653784579327,0.782608695652174,0.7167174653346988
50,171,26.937586577350658,0.7894736842105263,0.7287575758407204
50,181,28.45601690263853,0.7845303867403315,0.735682154327273
50,191,29.479348761692634,0.7905759162303665,0.7314604826765144
50,201,30.70761101555824,0.7910447761194029,0.7370281252182476
50,211,30.972385645366117,0.7819905213270142,0.7355671987931608
50,221,32.84320059893739,0.7828054298642534,0.7242521570156075
50,231,33.97558505563309,0.7878787878787878,0.7303150955259435
50,241,34.39831029789565,0.7883817427385892,0.722745163936124
50,251,36.79252228900198,0.7808764940239044,0.7225065453437138
50,261,37.54405390414348,0.7739463601532567,0.7059757992856402
50,271,38.90416652664723,0.7785977859778598,0.7103964642356161
50,281,39.814582817786416,0.7758007117437722,0.7049031340409665
50,291,40.90514383568906,0.7766323024054983,0.7082519445674798
50,301,41.600548310889266,0.7740863787375415,0.7101870356988395
50,311,43.44325216864523,0.7781350482315113,0.7132933547671327
50,321,43.63163728299798,0.7757009345794392,0.7044944589399911
50,331,44.545142331301456,0.7734138972809668,0.7083352152450669
50,341,45.34411975271771,0.7683284457478006,0.6965529020749345
50,351,47.10845756052633,0.7692307692307693,0.7012494923495596
50,361,48.33319176032752,0.7673130193905817,0.7022947448597188
50,371,49.923790061359135,0.77088948787062,0.7090198309044973
50,381,52.046640382555154,0.7690288713910761,0.7166217208567651
50,391,53.74779150143628,0.7723785166240409,0.7227553564667686
50,401,55.395542050994806,0.773067331670823,0.7232695180675188
50,411,55.77464249065278,0.7664233576642335,0.7181219216427375
50,421,56.68886451440783,0.7624703087885986,0.7185168462617842
50,431,57.573755798625974,0.7610208816705336,0.7209803568900403
50,441,58.261535715776354,0.7596371882086168,0.721009297703277
50,451,59.30562854094801,0.7560975609756098,0.7162700380470486
50,461,59.97429055930798,0.7527114967462039,0.7155948414576019
50,471,62.04891155561421,0.7515923566878981,0.7215725750564963
50,481,63.705529184391224,0.7505197505197505,0.7258154497690394
50,491,64.98363635781864,0.7494908350305499,0.725160824523534
50,501,65.28813130628149,0.7465069860279441,0.716182672894255
50,511,65.79207796937993,0.7416829745596869,0.7071050233403358
50,521,66.59221658714593,0.7389635316698656,0.7064917064954036
50,531,68.61723817688717,0.7382297551789078,0.7102842832736005
50,541,69.63170474505462,0.7393715341959335,0.7108333460933678
50,551,70.64682393577043,0.73502722323049,0.7093283065261613
50,561,72.37286826314048,0.732620320855615,0.7088778973319877
50,571,73.34922375579592,0.7320490367775832,0.7072985701319474
50,581,74.20309819554757,0.7263339070567987,0.7052950366141993
50,591,75.08656680482636,0.727580372250423,0.707057098360582
50,601,76.20791176344005,0.7237936772046589,0.7076944000925088
50,611,77.71573983344248,0.723404255319149,0.7068838568331619
50,621,79.4260520570856,0.7214170692431562,0.7067076258177102
50,631,80.74862077405906,0.7179080824088748,0.7031308869807031
50,641,81.82381863008854,0.717628705148206,0.7048345934598523
50,651,83.47679163970636,0.7142857142857143,0.6995510744025338
50,661,84.87032037559733,0.7125567322239031,0.698336991886132
50,671,87.10935293583472,0.7123695976154992,0.7000101776916573
50,681,89.01340322308832,0.7136563876651982,0.7026690922923636
50,691,89.40750663730553,0.7091172214182344,0.6961098319161831
50,701,89.76129986500808,0.7047075606276747,0.6940333804689773
50,711,90.61997990087735,0.7032348804500703,0.6946322912100817
50,721,92.20480703815272,0.7031900138696255,0.6934440290220727
50,731,92.43048253357165,0.7017783857729138,0.6908236729766114
50,741,94.02702332522475,0.7044534412955465,0.6937844757319205
50,751,95.71763763747545,0.7030625832223701,0.6939630574428364
50,761,96.32323465848515,0.7003942181340341,0.6918515512373842
50,771,97.0417867898669,0.7003891050583657,0.6916238736188728
50,781,98.57643836333558,0.6978233034571063,0.6900537643949117
50,791,100.38891765324962,0.6978508217446271,0.6923974974037151
50,801,100.85007359118944,0.6941323345817728,0.6930241557405901
50,811,100.96875817373817,0.689272503082614,0.6891420397492873
50,821,102.04053216253465,0.6881851400730816,0.688778311710926
50,831,102.5190881092868,0.6883273164861613,0.6873336503272837
50,841,104.16937232753995,0.6884661117717004,0.6853823175047816
50,851,105.54268860375527,0.6862514688601645,0.6860220566333354
50,861,106.34874208758892,0.6806039488966318,0.6804489800522151
50,871,108.70431942644728,0.6808266360505166,0.6848900575137152
50,881,110.04447808041886,0.6799091940976163,0.68308477584735
50,891,111.5808498101159,0.6812570145903479,0.6853658972920391
50,901,112.49602708940245,0.6792452830188679,0.6818726484643685
50,911,114.28310170321677,0.6794731064763996,0.6845016176396199
50,921,114.814898965477,0.6775244299674267,0.6796209579970129
50,931,116.66991146498407,0.677765843179377,0.6807078039754664
50,941,117.14988130955466,0.6737513283740701,0.673931783770051
50,951,117.94280688335785,0.6729758149316509,0.6740376550292917
50,961,118.67107595961056,0.6711758584807492,0.6685663440008245
50,971,119.45069165169626,0.6673532440782698,0.6629963128268076
50,981,119.93717483638375,0.6656472986748216,0.659321508483253
50,991,121.02875442713358,0.6639757820383451,0.6587756338855107
50,1001,121.19672511065198,0.6583416583416584,0.6530815670531178
50,1011,123.20461219960595,0.6577645895153313,0.6538053553777846
50,1021,124.71579676004637,0.6581782566111655,0.6538306522446088
50,1031,125.33323334266665,0.6566440349175557,0.6518276225976182
50,1041,125.77840222607264,0.6551392891450528,0.6480656389009551
50,1051,126.94524522330042,0.6565176022835395,0.6498549212390236
50,1061,129.31448402571056,0.6569274269557022,0.6518855698956095
50,1071,130.13165828126463,0.6573295985060691,0.6494644803598133
50,1081,131.57399723094193,0.6549491211840888,0.6477128065775601
50,1091,132.01961130271198,0.6526122823098075,0.6466233906631743
50,1101,133.9156500493576,0.6530426884650318,0.6494926946655154
50,1111,135.05822253308656,0.6525652565256526,0.6501196085266723
50,1121,136.19573993911203,0.6503122212310437,0.6501340569589835
50,1131,136.9903065759792,0.6507515473032714,0.6493642034721446
50,1141,138.7510605689369,0.6511831726555652,0.6517633645168095
50,1151,140.72153139517465,0.6533449174630755,0.6533762901923219
50,1161,143.0017521933064,0.652885443583118,0.6526725896017485
50,1171,145.3889934084716,0.6524338172502135,0.6536163712799001
50,1181,146.84597821460378,0.6494496189669772,0.6538002507965722
50,1191,149.2454018599281,0.6507136859781696,0.6565819255973616
50,1201,149.97364286883703,0.6477935054121565,0.6534726356965836
50,1211,151.45929061622513,0.6457473162675474,0.6540635586582129
50,1221,153.06490434786303,0.6445536445536445,0.6530554611962336
50,1231,153.88512771139338,0.6425670186839968,0.6511984867731274
50,1241,155.1054913987121,0.6398066075745367,0.6477458180760978
50,1251,156.4195854704359,0.6394884092725819,0.6480914516469761
50,1261,159.11481988887527,0.6391752577319587,0.651405737887908
50,1271,159.14304769359023,0.6372934697088907,0.647823790508053
50,1281,160.69997048364752,0.6370023419203747,0.648653941860382
50,1291,161.68733394966327,0.6374903175832688,0.6468203685555476
50,1301,163.2093088815435,0.6364335126825519,0.6448925297690481
50,1311,165.09475874039563,0.6376811594202898,0.6472832888051309
50,1321,166.72328609535754,0.6366389099167298,0.6469315917866644
50,1331,168.90344005942302,0.637114951164538,0.6493599493409896
50,1341,170.47049280942642,0.6368381804623415,0.6475125619419163
50,1351,170.64662112982245,0.6343449296817173,0.6436487623197659
50,1361,171.541445706246,0.6318883174136665,0.6394043473270677
50,1371,172.66459902182862,0.6309263311451495,0.6364783551567504
50,1381,172.83567702783114,0.6278059377262853,0.6345222147087983
50,1391,174.1761019539283,0.6283249460819554,0.635341003677497
50,1401,175.87641081638094,0.6274089935760171,0.6368105308531999
50,1411,176.3763236527239,0.6250885896527285,0.635663419537691
50,1421,177.83607600875763,0.625615763546798,0.6364958609922572
50,1431,179.5699890610499,0.6247379454926625,0.6360986552021161
50,1441,180.39041942477502,0.6231783483691881,0.6346308113027979
50,1451,181.15948675299168,0.622329427980703,0.6329300167146236
50,1461,182.71025409928802,0.6208076659822039,0.6342622978588941
50,1471,183.83350303720516,0.619986403806934,0.6312045998426778
50,1481,184.85984548147775,0.6191762322754896,0.6307799898376277
50,1491,185.31796479716957,0.6177062374245473,0.6296731456150183
50,1501,187.14324194194634,0.6182544970019986,0.6312469350263905
50,1511,189.34968463328067,0.6181336863004633,0.6319939043136003
50,1521,189.79544532714232,0.6166995397764629,0.6302471271606243
50,1531,190.99983925891203,0.6172436316133246,0.6313218983465199
50,1541,192.4577467895024,0.6164828033744322,0.6318952063897656
50,1551,195.0911818798284,0.6163765312701482,0.631379913281841
50,1561,195.80963200701606,0.6143497757847534,0.628373828560894
50,1571,196.2514318943185,0.6129853596435392,0.6253194716388504
50,1581,196.66638812747618,0.6110056925996205,0.623296807592788
50,1591,198.1651281426743,0.6109365179132621,0.6230610549060338
50,1601,200.68746990923313,0.6108682073703935,0.6241351178713377
50,1611,202.57647751637495,0.6101800124146493,0.6226335215353108
50,1621,204.35742156108597,0.6107341147439852,0.6230018985964124
50,1631,205.64697697663073,0.6094420600858369,0.6233518307919893
50,1641,206.55745005396165,0.6081657525898843,0.6216655616216717
50,1651,207.007754701973,0.6069049061175046,0.6200540891585133
50,1661,208.05107789595036,0.605057194461168,0.6192196310698964
50,1671,211.13816658533952,0.6038300418910831,0.6210147298509757
50,1681,212.28603905237827,0.6014277215942891,0.6203714045084819
50,1691,214.25191732224698,0.602602010644589,0.6223173197260146
50,1701,214.76727688644945,0.6008230452674898,0.6196894009609756
50,1711,216.03127640148455,0.5996493278784336,0.618541928222724
50,1721,216.3883042530597,0.5979081929110982,0.6155475649227832
50,1731,217.98571463978485,0.5973425765453495,0.6134964886172657
50,1741,218.05751462041476,0.5956346927053418,0.6095271421831336
50,1751,218.81861681292935,0.5945174186179326,0.6077988761537697
50,1761,219.39313267280002,0.5934128336172629,0.6041644101989959
50,1771,220.51276372521681,0.5928853754940712,0.6025298448305364
50,1781,221.13922414415495,0.592363840539023,0.601079094091489
50,1791,222.52754681484845,0.5918481295365717,0.5999410458485219
50,1801,223.3869099995976,0.5935591338145475,0.600663586804169
50,1811,224.92944007021322,0.5941468801766979,0.6013721322420665
50,1821,226.7406839817479,0.5930807248764415,0.6001671178087947
50,1831,229.75089386370092,0.5947569634079738,0.6030147915640027
50,1841,230.1291140856875,0.5942422596414992,0.6012095950554804
50,1851,230.802787935764,0.5937331172339276,0.6008727509985636
50,1861,232.10102587278644,0.5932294465341215,0.6002630470614168
50,1871,232.93159550909706,0.5927311598075895,0.5979761413310744
50,1881,233.95316405676073,0.5927698032961191,0.5956267531377225
50,1891,235.15943362511334,0.5917503966155473,0.5952559073219164
50,1901,236.47767313258638,0.5907417148869016,0.5937406726106711
50,1911,237.98443313385812,0.5907901622187336,0.5934718485262337
50,1921,238.9439535273626,0.5908381051535658,0.5932893582194579
50,1931,240.23996371934453,0.5908855515277058,0.5937839401768982
50,1941,242.0126860845245,0.5914477073673364,0.5939503583228778
50,1951,243.6678807670409,0.5914915427985649,0.5950205626014823
50,1961,244.99932560492869,0.590515043345232,0.5936154943532146
50,1971,246.6562657199272,0.5900558092338914,0.5935442087455056
50,1981,247.49968560924174,0.5890964159515396,0.5896930942537676
50,1991,248.51285794500592,0.5886489201406329,0.5878461464095163
50,2001,249.11784847472785,0.5882058970514743,0.5868223231354026
50,2011,251.32657445898684,0.5882645450024864,0.5872380769648697
50,2021,252.89037542463453,0.58683819891143,0.5845850133103837
50,2031,253.81590792603595,0.5869030034465781,0.5833802845509259
50,2041,254.50016529425193,0.5864772170504654,0.5809765601667395
50,2051,255.63059428085776,0.5865431496830814,0.5806293508723793
50,2061,257.25585343288697,0.5851528384279476,0.5788366078737375
50,2071,259.22981231477786,0.5857073877353935,0.5796884035208753
50,2081,260.7313552859331,0.5852955309947141,0.5792527467866416
50,2091,262.4756893024397,0.5848876135820181,0.5796053669571881
50,2101,263.7016409011468,0.584007615421228,0.579752700860931
50,2111,265.3702237092384,0.5836096636665088,0.5806647718204284
50,2121,266.4983465650725,0.5836869401225837,0.5798622274681631
50,2131,267.8093566863046,0.5837634913186297,0.579212226476421
50,2141,268.52715967750134,0.5824381130312938,0.5775265921768472
50,2151,270.6179154159878,0.5829846582984658,0.5791909230770221
50,2161,271.8181825725847,0.5830633965756594,0.5789948125218793
50,2171,273.10461992451394,0.5831414094887148,0.5788381860110655
50,2181,273.940756987688,0.5823016964695094,0.5786576669305693
50,2191,275.2732538280303,0.5823824737562757,0.5784240977256048
50,2201,277.5871536685444,0.5824625170377101,0.5791011161673372
50,2211,278.0386252733427,0.5811849841700588,0.5779562375393038
50,2221,278.8158922348151,0.5803692030616839,0.577168593677208
50,2231,281.20796145285146,0.5804571940833707,0.5779495287406717
50,2241,283.0205205875199,0.5805443998215083,0.5782926812591639
50,2251,284.47749492258487,0.5806308307418925,0.5782333841707094
50,2261,285.9939370075049,0.5798319327731093,0.5773994192366932
50,2271,288.13905747251255,0.5803610744165566,0.5787402487423898
50,2281,289.6508463290804,0.5808855765015344,0.5785094247981544
50,2291,291.642308949558,0.5809690091663029,0.5787844204685885
50,2301,292.4262285015601,0.579747935680139,0.5778215597333612
50,2311,294.6673716156605,0.579402855906534,0.5781525602069085
50,2321,296.65099005739313,0.5790607496768634,0.5783048150150901
50,2331,298.7245653845705,0.5787215787215787,0.5790748436752317
50,2341,299.53117805314116,0.5779581375480564,0.5786037961805847
50,2351,300.37878592273444,0.5780518928115695,0.5779805992478251
50,2361,301.74965878264925,0.5772977551884795,0.5771529394115215
50,2371,303.2098897573951,0.5761282159426402,0.5768541064496114
50,2381,304.890256953768,0.5758084838303233,0.5767260498923109
50,2391,305.6613613196431,0.5750731911334169,0.574840983897425
50,2401,306.77081303542417,0.5743440233236151,0.5737164200503897
50,2411,308.07901700751256,0.5740356698465368,0.5736488206326865
50,2421,310.87270459094066,0.573729863692689,0.5744025788937129
50,2431,313.0259468649848,0.5738379267791033,0.5751276853890377
50,2441,315.2235929965225,0.573945104465383,0.576056088625583
50,2451,317.2786841420551,0.5744594043247654,0.5774490234748527
50,2461,318.6233416998623,0.5737505079236083,0.5760804486899176
50,2471,320.1928963495966,0.5738567381626871,0.576371917841558
50,2481,320.88855544458784,0.5727529222087868,0.5746799040117646
50,2491,321.7878321931104,0.5728623042954637,0.5739897334176509
50,2501,324.67541479519764,0.5733706517393042,0.5758691606443864
50,2511,325.3825906141776,0.5726802070888093,0.5752776428386835
50,2521,326.33650043320245,0.5723919079730265,0.5752381149695072
50,2531,328.76981065831137,0.5721058870011853,0.575802248019831
50,2541,330.50055618527574,0.5718221172766628,0.5754025992657011
50,2551,332.5710911084276,0.573108584868679,0.5769089873487172
50,2561,332.6964248366189,0.5712612260835611,0.5747557736310058
50,2571,334.37885461948247,0.5717619603267211,0.5746421624566918
50,2581,335.21087724382664,0.5714839209608679,0.5739020688777835
50,2591,335.78632688117864,0.5708220764183712,0.5723047537851972
50,2601,337.4894403258599,0.5705497885428681,0.572445478953654
50,2611,338.73396657091496,0.5698965913443125,0.5718744762089442
50,2621,339.59812411849333,0.5684853109500191,0.5704524488999637
50,2631,340.2766473909386,0.5674648422652984,0.5693692654373274
50,2641,340.3048659577754,0.5660734570238546,0.5664426879456008
50,2651,343.46584025757534,0.5665786495662014,0.5682712591077285
50,2661,345.41881253268787,0.5663284479518977,0.5688262695913565
50,2671,346.38416951457623,0.5653313365780607,0.5674176908882843
50,2681,347.02617421861373,0.5639686684073107,0.5663549574932262
50,2691,348.00466836056637,0.5629877369007804,0.5637481960450352
50,2701,350.3147249124511,0.562754535357275,0.5630885378515408
50,2711,351.9351372799345,0.5628919218000737,0.5631964421029325
50,2721,352.4265274871815,0.5619257625872841,0.5623654819670442
50,2731,354.7051676811596,0.5624313438300989,0.5637720602537554
50,2741,355.2953987398127,0.5622035753374681,0.5620224894830291
50,2751,357.543723266536,0.5623409669211196,0.5629251792120776
50,2761,358.89150760726716,0.5628395508873597,0.5632047461868026
50,2771,361.34927657613287,0.5626127751714183,0.563035450073857
50,2781,364.23790605021304,0.5631067961165048,0.5643718877198962
50,2791,366.1213581522253,0.5628806879254747,0.5647885458968307
50,2801,366.8572195397244,0.5622991788646912,0.5641047160734721
50,2811,367.622938407895,0.5613660618996799,0.5632160655787747
50,2821,368.69014142856685,0.5615030131159163,0.5618237861995229
50,2831,368.96114848614604,0.55987283645355,0.5595246978890299
50,2841,370.3307399254424,0.5596620908130939,0.5592431680552172
50,2851,371.18886539945305,0.5587513153279551,0.5586178938320445
50,2861,373.1056321269244,0.5585459629500175,0.558758147834605
50,2871,374.341713864236,0.5593869731800766,0.5592111139035592
50,2881,376.44010822132697,0.5591808399861159,0.5591665603636714
50,2891,377.52306333085085,0.5589761328260118,0.5591092579259634
50,2901,379.78406270525534,0.5591175456739056,0.5595668309305113
50,2911,382.3575134839736,0.5599450360700791,0.560863081857794
50,2921,382.9935681254169,0.5583704210886683,0.5581365401885208
50,2931,384.5962280686837,0.5574889116342545,0.5582469132570969
50,2941,386.2826970390925,0.5569534172050323,0.5580301311317781
50,2951,388.60283730975283,0.5570992883768214,0.5588461655857949
50,2961,390.0487291419484,0.5562310030395137,0.5581445879519064
50,2971,391.04641497354726,0.5553685627734769,0.5576168522180208
50,2981,392.8779803178944,0.5545119087554512,0.5566238570028614
50,2991,394.50384219960074,0.5539953192912069,0.5567218337567419
50,3001,395.35301757607715,0.5531489503498833,0.55547387546651
50,3011,396.70237853413926,0.5526403188309532,0.5551042922102628
50,3021,397.94426978195384,0.5518040383978815,0.5544512837716484
50,3031,399.08774122609157,0.5513032002639393,0.5538959946787431
50,3041,401.1354671970264,0.5517921736270963,0.554147694942153
50,3051,402.6456966130082,0.551622418879056,0.5543572913038578
50,3061,404.72652799510485,0.5521071545246652,0.5550693055696575
50,3071,407.1634770979235,0.5525887333116248,0.5556753224927562
50,3081,408.3412225267235,0.5520934761441091,0.5542822132470893
50,3091,409.35389736117213,0.5516014234875445,0.553648000582236
50,3101,412.05390929422276,0.5517574975814253,0.5546401435677979
50,3111,413.0833552626486,0.5512696882031501,0.554175169804456
50,3121,413.8938483770727,0.5504645946811919,0.5537826178418979
50,3131,415.3390363702355,0.5503034174385181,0.5532891698965757
50,3141,417.2222502289331,0.5501432664756447,0.5535204449992368
50,3151,417.7074730604062,0.5496667724531895,0.5526126521738011
50,3161,419.56954416738904,0.5495096488453021,0.5527129484895325
50,3171,420.48812388085116,0.5487228003784295,0.5518864796496984
50,3181,421.91508221649735,0.5488839987425338,0.5522396315439663
50,3191,424.9521571702083,0.5493575681604512,0.5535037211883199
50,3201,426.8624607006812,0.549203373945642,0.553445874333866
50,3211,427.5055903100297,0.5487387106820305,0.5521809070830109
50,3221,429.45573188704736,0.5485873952188761,0.5522609530818648
50,3231,432.4164747230299,0.5490560198081089,0.553301916814146
50,3241,434.82182871934185,0.548904659055847,0.553618083234909
50,3251,435.83307663467514,0.5481390341433405,0.5523666277249982
50,3261,437.08200570322947,0.5470714504753144,0.5513775887807997
50,3271,438.37783237227023,0.5466218281870987,0.5513095752198957
50,3281,439.55493117330946,0.5461749466626029,0.5511921260336807
50,3291,441.32208616238853,0.5463384989364934,0.5512136939745704
50,3301,443.30581447729634,0.5465010602847622,0.5519381765880526
50,3311,445.22463906544783,0.5460585925702205,0.5515377492993894
50,3321,446.7024802167349,0.5459199036434809,0.5509314227583619
50,3331,448.68470661823653,0.5457820474332032,0.5513047946122441
50,3341,450.0395615842441,0.5462436396288536,0.5519265266325178
50,3351,450.9237470755822,0.5461056401074306,0.5514232237831691
50,3361,453.4347665822408,0.546563522761083,0.552268457465168
50,3371,454.72107162135893,0.546128745179472,0.5512037053774217
50,3381,456.0212073064014,0.5459923099674653,0.5510617703140901
50,3391,456.59963366389684,0.5458566794455912,0.5506398897979313
50,3401,458.2311719817194,0.5457218465157306,0.5497848304469695
50,3411,459.6199183899072,0.545587804163002,0.5493688522327209
50,3421,461.1226519956298,0.5457468576439638,0.5492576664787917
50,3431,462.45850903919415,0.545322063538327,0.5491037349194458
50,3441,463.588359312486,0.5448997384481256,0.5486766807329992
50,3451,465.0282364710922,0.5447696319907274,0.548981333749898
50,3461,465.9017442305434,0.5437734758740248,0.5474278844257388
50,3471,466.4899162866775,0.5427830596369922,0.5460392147797404
50,3481,467.49343668138476,0.5420856075840276,0.5455902390903673
50,3491,468.4926022089477,0.5416786021197365,0.5447077179441514
50,3501,469.11921272495994,0.5415595544130248,0.543903827140565
50,3511,470.875722791412,0.5414411848476217,0.5439024813757158
50,3521,472.8048753324425,0.5413234876455553,0.543867177627159
50,3531,474.02278981552183,0.540923251203625,0.5430883208992051
50,3541,474.4014399179774,0.539960463146004,0.5415151973964368
50,3551,475.86558448234086,0.5401295409743734,0.5414878211875397
50,3561,477.28272868707455,0.5397360292052794,0.5407771404838579
50,3571,478.6709463883445,0.539904788574629,0.5408028215290787
50,3581,480.6400802517675,0.5400726054174811,0.5416314213872511
50,3591,482.13155514509253,0.5396825396825397,0.5414746632633733
50,3601,483.65001721365365,0.5395723410163843,0.5415116727692255
50,3611,484.1987067833478,0.5386319579063972,0.5407408885346504
50,3621,485.4543020703545,0.5379729356531345,0.5402146976479135
50,3631,487.63998541659146,0.5378683558248416,0.5407583154499463
50,3641,489.4609085388617,0.5377643504531722,0.5405760260514004
50,3651,490.5519831676397,0.5379348123801698,0.5406016929569838
50,3661,492.25759990211105,0.5381043430756624,0.5402418269521146
50,3671,494.3847146388676,0.5382729501498229,0.5406288365335962
50,3681,495.98916907533976,0.5378973105134475,0.5402007560516967
50,3691,496.3646451580008,0.5369818477377405,0.5389291632716272
50,3701,496.7694603307788,0.5366117265603891,0.5381618167017868
50,3711,497.27897644398223,0.535704661816222,0.5372049425832498
50,3721,498.7278979367051,0.5350712174146735,0.53681660837839
50,3731,500.0597146231153,0.53444116858751,0.5365459319386033
50,3741,502.42289590640786,0.5340817963111467,0.5363776685853626
50,3751,502.4578696366363,0.5329245534524127,0.53495486256517
50,3761,503.7773171265202,0.5325711247008774,0.5349638606773388
50,3771,504.60152297528447,0.5319543887562981,0.5338647794132274
50,3781,505.99003493799324,0.5318698756942608,0.5338071818631194
50,3791,506.9824018622285,0.5317858084938011,0.5334840036232513
50,3801,507.79266058483586,0.531965272296764,0.5333565128291385
50,3811,508.6922958816462,0.5316189976384151,0.5331532679132707
50,3821,510.11635522655746,0.5315362470557445,0.5328505772460488
50,3831,512.5246606625483,0.5317149569303053,0.5334485867696749
50,3841,514.8562637551541,0.5318927362665973,0.5337025939971881
50,3851,516.5136907746116,0.5315502466891716,0.5335060166354847
50,3861,518.0652273946553,0.5309505309505309,0.5325291826383601
50,3871,519.3099652593116,0.5308705760785327,0.532555290576681
50,3881,520.0656129691018,0.5302757021386241,0.5313465890355341
50,3891,521.731935020936,0.5301978925726034,0.5308378511585916
50,3901,523.3992693861628,0.5303768264547551,0.5306585161905115
50,3911,525.8321571832528,0.5308105343901816,0.53139707106868
50,3921,526.546954546249,0.5307319561336393,0.5312763933815398
50,3931,528.4026854531655,0.5306537776647163,0.5315072916118957
50,3941,529.4485442767759,0.5303222532352195,0.5309943963455948
50,3951,530.305278000982,0.5297393065046824,0.5300338521943341
50,3961,531.8119379550977,0.5294117647058824,0.5293311160606338
50,3971,534.0456341877434,0.5293376983127676,0.5296227963544229
50,3981,534.2347468120979,0.5282592313489073,0.527994151162903
50,3991,536.4894224741611,0.5284389877223753,0.5284851708133511
50,4001,538.1872522886806,0.5286178455386153,0.5284344217290978
50,4011,539.5782919659184,0.5285464971328846,0.5283887190307399
50,4021,539.9956540546452,0.5277294205421537,0.5268570372953543
50,4031,541.5806205422346,0.5281567849168941,0.5272109308359146
50,4041,541.733585140899,0.5273447166542935,0.5262879487175092
50,4051,542.9712702293186,0.5270303628733646,0.525401017819681
50,4061,543.7166359954107,0.5264713124846097,0.5243313777471551
50,4071,545.2388969093238,0.5264062883812332,0.5242763277409862
50,4081,547.0285225282992,0.5260965449644694,0.5243548029726982
50,4091,548.366318662929,0.5257883158152041,0.5243089987600975
50,4101,549.4245428170896,0.5252377468910022,0.5241070549944087
50,4111,550.437262680802,0.525176356117733,0.5235892496477252
50,4121,551.997712697177,0.5251152632856103,0.5237700363474824
50,4131,551.997712697177,0.523844105543452,0.5218424647502089
50,4141,553.1497933476433,0.5230620623037914,0.5213259887244936
50,4151,555.7245011747204,0.5232474102625874,0.5220888521900132
50,4161,557.3438101450904,0.5231915404950733,0.5219128775369408
50,4171,558.0250994655212,0.5224166866458883,0.5207836010504912
50,4181,560.7356307135791,0.5228414254962928,0.5213628316406004
50,4191,562.325388651826,0.5225483178239084,0.5214694362094804
50,4201,562.8834664432964,0.5217805284456082,0.5199059329117476
50,4211,563.6709429403678,0.5210163856566137,0.5188552994676673
50,4221,565.0772567621095,0.5207296849087893,0.5186210107622632
50,4231,566.5926656887933,0.520680690144174,0.5184078359592976
50,4241,566.612891830986,0.5201603395425607,0.5169626658067116
50,4251,568.1183681642194,0.5198776758409785,0.51681796097002
50,4261,569.2216097606689,0.5191269655010561,0.5163123694208468
50,4271,571.2907271848512,0.5193163193631468,0.5168277493650278
50,4281,574.1281533552367,0.5195047886007942,0.5172504609878775
50,4291,575.5023584336047,0.5194593334886973,0.5169762273490996
50,4301,577.0416962304319,0.5194140897465706,0.516987698109812
50,4311,579.1577866075942,0.519601020644862,0.517332430351045
