run_id,run_threshold,used_dim_red_weights,used_training_weights,cid,pid,activity,sample_activity_score,validation_weight,cid_only_predict_proba,pid_only_predict_proba,combined_predict_proba
2,0.08,False,True,644241,P08183,1,0.4393433652530781,0.9306383918709963,0.22108180820941925,0.8908776044845581,0.6846761703491211
2,0.08,False,True,644241,P08684,1,0.34467502983380394,0.44775789706207203,0.22108180820941925,0.9555885195732117,0.7289473414421082
2,0.08,False,True,644241,Q9Y6L6,1,0.5665484167652082,0.3273691186216037,0.22108180820941925,0.7687111496925354,0.4715510308742523
2,0.08,False,True,644241,P00519,1,0.3883440739702997,0.9273249392533687,0.22108180820941925,0.22517088055610657,0.13275043666362762
2,0.08,False,True,5279,Q9NRP7,1,0.08274078862314149,0.9924895074000442,0.09373866766691208,0.38479939103126526,0.14749257266521454
2,0.08,False,True,2995,P08183,1,0.6318052738336712,0.9723878948531036,0.6209141612052917,0.8908776044845581,0.9497798085212708
2,0.08,False,True,2995,Q63380,1,0.5720853858784893,0.27590015462778883,0.6209141612052917,0.3037433922290802,0.7615795135498047
2,0.08,False,True,2995,O75751,1,0.7339901477832513,0.35056328694499667,0.6209141612052917,0.7451521754264832,0.85150545835495
2,0.08,False,True,2995,P28335,1,0.8668805132317563,0.3934172741329799,0.6209141612052917,0.5063048601150513,0.8782534599304199
2,0.08,False,True,2995,Q9H015,1,0.4482758620689655,0.31455710183344376,0.6209141612052917,0.8153321743011475,0.84962397813797
2,0.08,False,True,4633,P35498,1,0.2296227293898463,0.16169648774022533,0.33404460549354553,0.23193104565143585,0.298529714345932
2,0.08,False,True,2351,P08183,1,0.5882913165266106,0.2599955820631765,0.37147071957588196,0.8908776044845581,0.9135206341743469
2,0.08,False,True,2351,Q12809,1,0.7777777777777777,0.40247404462116193,0.37147071957588196,0.47642767429351807,0.5642163157463074
2,0.08,False,True,2351,P54750,1,0.4373706004140785,0.40313673514468745,0.37147071957588196,0.3424507677555084,0.3414818346500397
2,0.08,False,True,2858522,O75385,1,0.07407407407407396,0.1334216920698034,0.2828095853328705,0.3621904253959656,0.2816180884838104
2,0.08,False,True,2858522,NP_002741,1,0.5,0.07488402915838303,0.2828095853328705,0.3966098725795746,0.291116327047348
2,0.08,False,True,2858522,Q96Q40,1,0.06666666666666665,0.09631102275237464,0.2828095853328705,0.42088767886161804,0.2748633027076721
