run_id,run_threshold,used_dim_red_weights,used_training_weights,accuracy,precision,recall,f1_score_weighted,f1_score_unweighted,xgb_learning_rate,xgb_n_estimators,xgb_objective,xgb_subsample,xgb_min_child_weight,xgb_max_depth,xgb_gamma,xgb_colsample_bytree
0,0.1,False,True,86.3552388493006,74.28714357178589,65.60636182902584,0.6237537511429843,0.6967741935483872,0.02,600,binary:logistic,0.6,1,6,5,0.8
1,0.09,False,True,86.9833729216152,76.5661252900232,65.60636182902584,0.629937866381932,0.7066381156316917,0.02,600,binary:logistic,0.6,1,6,5,0.8
2,0.08,False,True,87.12589073634204,77.88461538461539,64.41351888667992,0.6278119690800505,0.7051142546245919,0.02,600,binary:logistic,0.6,1,6,5,0.8
3,0.07,False,True,87.48482449195039,79.71334068357223,63.88336646785952,0.6322889096965904,0.7092581238503985,0.02,600,binary:logistic,0.6,1,6,5,0.8
4,0.06,False,True,87.75402480865664,81.00590053385783,63.68455931080186,0.6344647741744454,0.7130843433094238,0.02,600,binary:logistic,0.6,1,6,5,0.8
