run_id,run_threshold,used_dim_red_weights,used_training_weights,cid,pid,activity,sample_activity_score,validation_weight,cid_only_predict_proba,pid_only_predict_proba,combined_predict_proba
4,0.06,False,True,644241,P08183,1,0.4393433652530781,0.940578749723879,0.2512006461620331,0.8920436501502991,0.6454973220825195
4,0.06,False,True,644241,P08684,1,0.34467502983380394,0.45283852440910094,0.2512006461620331,0.9563138484954834,0.7489079236984253
4,0.06,False,True,644241,Q9Y6L6,1,0.5665484167652082,0.317428760768721,0.2512006461620331,0.7562463879585266,0.48922818899154663
4,0.06,False,True,644241,P00519,1,0.3883440739702997,0.9310801855533466,0.2512006461620331,0.21943946182727814,0.1208379864692688
4,0.06,False,True,5279,Q9NRP7,1,0.08274078862314149,0.9942566821294455,0.09311545640230179,0.29176950454711914,0.11559375375509262
4,0.06,False,True,2995,P08183,1,0.6318052738336712,0.9710625138060526,0.6117857694625854,0.8920436501502991,0.9473482966423035
4,0.06,False,True,2995,Q63380,1,0.5720853858784893,0.2717031146454606,0.6117857694625854,0.3243965208530426,0.7628602981567383
4,0.06,False,True,2995,O75751,1,0.7339901477832513,0.37839628893306826,0.6117857694625854,0.7593105435371399,0.8198421597480774
4,0.06,False,True,2995,P28335,1,0.8668805132317563,0.4033576319858626,0.6117857694625854,0.5032026767730713,0.8478335738182068
4,0.06,False,True,2995,Q9H015,1,0.4482758620689655,0.30262867240998453,0.6117857694625854,0.8066487312316895,0.8566390872001648
4,0.06,False,True,4633,P35498,1,0.2296227293898463,0.22907002429865253,0.30385759472846985,0.22080634534358978,0.30031469464302063
4,0.06,False,True,2351,P08183,1,0.5882913165266106,0.2575657168102496,0.3824111521244049,0.8920436501502991,0.9095761775970459
4,0.06,False,True,2351,Q12809,1,0.7777777777777777,0.40821736249171636,0.3824111521244049,0.47098010778427124,0.5972145199775696
4,0.06,False,True,2351,P54750,1,0.4373706004140785,0.35984095427435386,0.3824111521244049,0.4237522482872009,0.3202304542064667
4,0.06,False,True,2858522,O75385,1,0.07407407407407396,0.15904572564612326,0.30504950881004333,0.3023534417152405,0.28255289793014526
4,0.06,False,True,2858522,NP_002741,1,0.5,0.09498564170532361,0.30504950881004333,0.35696887969970703,0.24826684594154358
4,0.06,False,True,2858522,Q96Q40,1,0.06666666666666665,0.10846034901700906,0.30504950881004333,0.3481072783470154,0.26647141575813293
4,0.06,False,True,2858522,NP_001014833,1,0.3999999999999999,0.11177380163463663,0.30504950881004333,0.30281591415405273,0.1947944164276123
4,0.06,False,True,2858522,CAI14764,1,0.30000000000000004,0.09609012591119948,0.30504950881004333,0.49228423833847046,0.24255862832069397
4,0.06,False,True,11626560,P08183,1,0.2704859335038363,0.8628230616302187,0.13904404640197754,0.8920436501502991,0.6598358154296875
4,0.06,False,True,11626560,P08684,1,0.1758175980845622,0.22597746852220013,0.13904404640197754,0.9563138484954834,0.7946865558624268
4,0.06,False,True,11626560,Q9UM73,1,0.16650197628458496,0.8135630660481555,0.13904404640197754,0.266724556684494,0.11434988677501678
4,0.06,False,True,2170,P35348,1,0.8145161290322579,0.5111552904793462,0.4342556297779083,0.5932064652442932,0.9281391501426697
4,0.06,False,True,2170,Q01959,1,0.6570866141732283,0.31345261762756793,0.4342556297779083,0.4282854199409485,0.74224853515625
4,0.06,False,True,2170,1QCY_A,1,0.7858974358974358,0.7335984095427436,0.4342556297779083,0.45693492889404297,0.6328689455986023
4,0.06,False,True,2170,P21728,1,0.7590909090909093,0.5564391429202562,0.4342556297779083,0.4673043191432953,0.8077218532562256
4,0.06,False,True,2170,ACA62796,1,0.8389867841409693,0.6417053236138723,0.4342556297779083,0.5156548619270325,0.7602508664131165
4,0.06,False,True,2170,CAA97545,1,0.668181818181818,0.816876518665783,0.4342556297779083,0.3161492347717285,0.37275969982147217
4,0.06,False,True,2170,P35462,1,0.6570175438596491,0.4552683896620278,0.4342556297779083,0.39705386757850647,0.8231483101844788
4,0.06,False,True,2170,P28335,1,0.7686046511627906,0.35166777115087255,0.4342556297779083,0.5032026767730713,0.8281944990158081
4,0.06,False,True,2170,O75884,1,0.4409090909090909,0.7488402915838304,0.4342556297779083,0.8968174457550049,0.8253555297851562
4,0.06,False,True,2170,AAG29538,1,0.6938596491228068,0.7905897945659377,0.4342556297779083,0.3744747042655945,0.5301769971847534
4,0.06,False,True,2170,P28222,1,0.6635593220338984,0.4530594212502761,0.4342556297779083,0.4744575023651123,0.890934944152832
4,0.06,False,True,2145,P33261,1,0.20836227253785244,0.3364258891097857,0.26896893978118896,0.9221136569976807,0.9591594338417053
4,0.06,False,True,119607,BAC78638,1,0.2847274689692392,0.9076651203887784,0.25615042448043823,0.09337364137172699,0.11463723331689835
4,0.06,False,True,119607,P35354,1,0.6452205882352942,0.8829246741771593,0.25615042448043823,0.6048504710197449,0.5001519918441772
4,0.06,False,True,119607,1A42_A,1,0.23897058823529416,0.0651645681466755,0.25615042448043823,0.4382973611354828,0.2575749456882477
4,0.06,False,True,903,Q05DJ8,1,0.1777777777777778,0.18908769604594655,0.6005076766014099,0.1733860969543457,0.28837814927101135
4,0.06,False,True,903,P0AF67,1,0.15428571428571436,0.3143362049922686,0.6005076766014099,0.15371672809123993,0.15037955343723297
4,0.06,False,True,903,O95372,1,0.12374581939799345,0.19748177601060304,0.6005076766014099,0.15626712143421173,0.23471662402153015
4,0.06,False,True,903,P52209,1,0.1348314606741572,0.24629997791031588,0.6005076766014099,0.8673637509346008,0.8534883856773376
4,0.06,False,True,5468,P08659,1,0.18777510469571407,0.8769604594654297,0.31234025955200195,0.08866333216428757,0.10886453092098236
4,0.06,False,True,1001,Q05DJ8,1,0.2611111111111111,0.35453943008614974,0.5834813714027405,0.1733860969543457,0.5191563963890076
4,0.06,False,True,1001,O95372,1,0.2070791527313267,0.31544068919814444,0.5834813714027405,0.15626712143421173,0.44597283005714417
4,0.06,False,True,1001,P78417,1,0.2550505050505052,0.31566158603931965,0.5834813714027405,0.8310868740081787,0.8899744153022766
4,0.06,False,True,1001,Q15596,1,0.11217948717948724,0.7300640600839408,0.5834813714027405,0.833529531955719,0.8861260414123535
4,0.06,False,True,3305,Q13332,1,0.5499677627337201,0.538104705102717,0.22267362475395203,0.48913851380348206,0.734649121761322
4,0.06,False,True,3385,P11172,1,0.4340909090909091,0.681245858184228,0.3603748679161072,0.5351424813270569,0.7155290246009827
4,0.06,False,True,3385,Q12882,1,0.8090909090909091,0.827037773359841,0.3603748679161072,0.45865729451179504,0.514148473739624
4,0.06,False,True,3385,ABY84639,1,0.3895032802249296,0.8857963331124364,0.3603748679161072,0.09712076187133789,0.186245858669281
4,0.06,False,True,3385,Q06203,1,0.3090909090909091,0.5646123260437376,0.3603748679161072,0.5045794248580933,0.674167275428772
4,0.06,False,True,3385,P0A8F0,1,0.3090909090909091,0.6896399381488845,0.3603748679161072,0.40538808703422546,0.4625093638896942
4,0.06,False,True,460612,ACA62796,1,0.5851406302948154,0.8005301524188204,0.30336299538612366,0.5156548619270325,0.5251094698905945
4,0.06,False,True,4649,P05164,1,0.3731683490719635,0.648994919372653,0.2600545287132263,0.4219181537628174,0.5675497651100159
4,0.06,False,True,4649,Q9NZK7,1,0.3303303303303302,0.6732935719019219,0.2600545287132263,0.3521517515182495,0.5427823066711426
4,0.06,False,True,71771,P11712,1,0.17445799457994582,0.9330682571239232,0.3458833694458008,0.9223453402519226,0.9486141204833984
