run_id,run_threshold,used_dim_red_weights,used_training_weights,cid,pid,activity,sample_activity_score,validation_weight,cid_only_predict_proba,pid_only_predict_proba,combined_predict_proba
3,0.07,False,True,644241,P08183,1,0.4393433652530781,0.9346145350121493,0.21950072050094604,0.8914967179298401,0.6359134912490845
3,0.07,False,True,644241,P08684,1,0.34467502983380394,0.4212502761210515,0.21950072050094604,0.9524114727973938,0.718381404876709
3,0.07,False,True,644241,Q9Y6L6,1,0.5665484167652082,0.3437154848685664,0.21950072050094604,0.7556318044662476,0.47696453332901
3,0.07,False,True,644241,P00519,1,0.3883440739702997,0.9368235034239011,0.21950072050094604,0.2215922325849533,0.11343145370483398
3,0.07,False,True,5279,Q9NRP7,1,0.08274078862314149,0.99359399160592,0.08831677585840225,0.31542980670928955,0.14103825390338898
3,0.07,False,True,2995,P08183,1,0.6318052738336712,0.9695162359178264,0.6162992715835571,0.8914967179298401,0.958903431892395
3,0.07,False,True,2995,Q63380,1,0.5720853858784893,0.2829688535453943,0.6162992715835571,0.3203711211681366,0.7410043478012085
3,0.07,False,True,2995,O75751,1,0.7339901477832513,0.3905456151977027,0.6162992715835571,0.7566852569580078,0.8511848449707031
3,0.07,False,True,2995,P28335,1,0.8668805132317563,0.37994256682129446,0.6162992715835571,0.5081766247749329,0.8636423349380493
3,0.07,False,True,2995,Q9H015,1,0.4482758620689655,0.31654517340402033,0.6162992715835571,0.7935358285903931,0.8761664628982544
3,0.07,False,True,4633,P35498,1,0.2296227293898463,0.2208968411751712,0.300431489944458,0.2221200317144394,0.30680790543556213
3,0.07,False,True,2351,P08183,1,0.5882913165266106,0.2655180030925558,0.3691038191318512,0.8914967179298401,0.9088872671127319
3,0.07,False,True,2351,Q12809,1,0.7777777777777777,0.45085045283852443,0.3691038191318512,0.4766738712787628,0.6035320162773132
3,0.07,False,True,2351,P54750,1,0.4373706004140785,0.3549812237685001,0.3691038191318512,0.38294631242752075,0.3844611644744873
3,0.07,False,True,2858522,O75385,1,0.07407407407407396,0.12127236580516898,0.28628861904144287,0.26531079411506653,0.2525123357772827
3,0.07,False,True,2858522,NP_002741,1,0.5,0.07267506074663133,0.28628861904144287,0.3761637508869171,0.266328364610672
3,0.07,False,True,2858522,Q96Q40,1,0.06666666666666665,0.07731389441130992,0.28628861904144287,0.42314398288726807,0.2643190920352936
3,0.07,False,True,2858522,NP_001014833,1,0.3999999999999999,0.0797437596642368,0.28628861904144287,0.34511882066726685,0.18649516999721527
3,0.07,False,True,2858522,CAI14764,1,0.30000000000000004,0.07466313231720786,0.28628861904144287,0.46269842982292175,0.28607216477394104
3,0.07,False,True,11626560,P08183,1,0.2704859335038363,0.8539871879832118,0.1421896070241928,0.8914967179298401,0.6612948179244995
3,0.07,False,True,11626560,P08684,1,0.1758175980845622,0.2613209631102275,0.1421896070241928,0.9524114727973938,0.7900673747062683
3,0.07,False,True,11626560,Q9UM73,1,0.16650197628458496,0.8126794786834548,0.1421896070241928,0.2783485949039459,0.1091649979352951
3,0.07,False,True,2170,P35348,1,0.8145161290322579,0.5416390545615197,0.4235396683216095,0.5938528776168823,0.9311605095863342
3,0.07,False,True,2170,Q01959,1,0.6570866141732283,0.30262867240998453,0.4235396683216095,0.4231779873371124,0.7540080547332764
3,0.07,False,True,2170,1QCY_A,1,0.7858974358974358,0.7218908769604595,0.4235396683216095,0.4597703814506531,0.6200574040412903
3,0.07,False,True,2170,P21728,1,0.7590909090909093,0.5774243428318975,0.4235396683216095,0.4614920914173126,0.8375886678695679
3,0.07,False,True,2170,ACA62796,1,0.8389867841409693,0.6233708857963332,0.4235396683216095,0.5176063776016235,0.722075879573822
3,0.07,False,True,2170,CAA97545,1,0.668181818181818,0.7983211840070688,0.4235396683216095,0.3120405972003937,0.3478546440601349
3,0.07,False,True,2170,P35462,1,0.6570175438596491,0.44113099182681687,0.4235396683216095,0.3919392228126526,0.8668276071548462
3,0.07,False,True,2170,P28335,1,0.7686046511627906,0.3848022973271482,0.4235396683216095,0.5081766247749329,0.8608066439628601
3,0.07,False,True,2170,O75884,1,0.4409090909090909,0.7539209189308593,0.4235396683216095,0.8853873610496521,0.8331454992294312
3,0.07,False,True,2170,AAG29538,1,0.6938596491228068,0.7908106914071129,0.4235396683216095,0.3765454888343811,0.5196593999862671
3,0.07,False,True,2170,P28222,1,0.6635593220338984,0.4641042633090347,0.4235396683216095,0.46653038263320923,0.9069784879684448
3,0.07,False,True,2145,P33261,1,0.20836227253785244,0.3271482217804285,0.29915884137153625,0.9234831929206848,0.959073007106781
3,0.07,False,True,119607,BAC78638,1,0.2847274689692392,0.9050143582946764,0.2596907913684845,0.08703595399856567,0.09918802231550217
3,0.07,False,True,119607,P35354,1,0.6452205882352942,0.8994919372652971,0.2596907913684845,0.6009529829025269,0.45350778102874756
3,0.07,False,True,119607,1A42_A,1,0.23897058823529416,0.081290037552463,0.2596907913684845,0.5677472949028015,0.351682186126709
3,0.07,False,True,903,Q05DJ8,1,0.1777777777777778,0.19946984758117958,0.6061855554580688,0.17750854790210724,0.25021547079086304
3,0.07,False,True,903,P0AF67,1,0.15428571428571436,0.2299536116633532,0.6061855554580688,0.1564904898405075,0.1502825915813446
3,0.07,False,True,903,O95372,1,0.12374581939799345,0.16611442456372874,0.6061855554580688,0.15654094517230988,0.24914439022541046
3,0.07,False,True,903,P52209,1,0.1348314606741572,0.24784625579854208,0.6061855554580688,0.8610484600067139,0.8483262658119202
3,0.07,False,True,5468,P08659,1,0.18777510469571407,0.8608349900596421,0.31562718749046326,0.0899396687746048,0.10648955404758453
3,0.07,False,True,1001,Q05DJ8,1,0.2611111111111111,0.3775127015683676,0.6123001575469971,0.17750854790210724,0.498418927192688
3,0.07,False,True,1001,O95372,1,0.2070791527313267,0.32007952286282304,0.6123001575469971,0.15654094517230988,0.5260865688323975
3,0.07,False,True,1001,P78417,1,0.2550505050505052,0.3030704660923349,0.6123001575469971,0.8260867595672607,0.8965248465538025
3,0.07,False,True,1001,Q15596,1,0.11217948717948724,0.7629776894190413,0.6123001575469971,0.8558006882667542,0.8931173086166382
3,0.07,False,True,3305,Q13332,1,0.5499677627337201,0.50320300419704,0.23127935826778412,0.4946766495704651,0.6634818315505981
3,0.07,False,True,3385,P11172,1,0.4340909090909091,0.5931080185553347,0.3484196662902832,0.5145568251609802,0.6667482852935791
3,0.07,False,True,3385,Q12882,1,0.8090909090909091,0.8246079081069141,0.3484196662902832,0.4177757203578949,0.4463212490081787
3,0.07,False,True,3385,ABY84639,1,0.3895032802249296,0.8926441351888668,0.3484196662902832,0.09802783280611038,0.18425419926643372
3,0.07,False,True,3385,Q06203,1,0.3090909090909091,0.5540092776673293,0.3484196662902832,0.5051349401473999,0.639596164226532
3,0.07,False,True,3385,P0A8F0,1,0.3090909090909091,0.6962668433841396,0.3484196662902832,0.42742520570755005,0.45533186197280884
3,0.07,False,True,460612,ACA62796,1,0.5851406302948154,0.791031588248288,0.32203909754753113,0.5176063776016235,0.5467665195465088
3,0.07,False,True,4649,P05164,1,0.3731683490719635,0.6878727634194831,0.2562379837036133,0.4441254734992981,0.5360834002494812
3,0.07,False,True,4649,Q9NZK7,1,0.3303303303303302,0.682571239231279,0.2562379837036133,0.39029037952423096,0.541080892086029
3,0.07,False,True,71771,P11712,1,0.17445799457994582,0.9330682571239232,0.38378870487213135,0.9210547208786011,0.9413644671440125
3,0.07,False,True,366,Q05DJ8,1,0.1777777777777778,0.15529047934614534,0.5850434303283691,0.17750854790210724,0.17439928650856018
3,0.07,False,True,366,AAB59829,1,0.2609819121447028,0.19483101391650098,0.5850434303283691,0.25329509377479553,0.2815870940685272
3,0.07,False,True,366,O75884,1,0.09090909090909084,0.13518886679920478,0.5850434303283691,0.8853873610496521,0.8634350299835205
3,0.07,False,True,5147,2O23_A,1,0.12027285250855435,0.9116412635299315,0.28663361072540283,0.1393253207206726,0.14983601868152618
