run_id,run_threshold,used_dim_red_weights,used_training_weights,accuracy,precision,recall,f1_score_weighted,f1_score_unweighted,xgb_learning_rate,xgb_n_estimators,xgb_objective,xgb_subsample,xgb_min_child_weight,xgb_max_depth,xgb_gamma,xgb_colsample_bytree
0,0.1,False,False,87.25257323832145,78.78953107960741,63.839187099624475,0.624731679479197,0.7053081147040878,0.02,600,binary:logistic,0.6,1,6,5,0.8
1,0.09,False,False,87.63789918184217,81.47507922788822,62.46962668433841,0.6219357678554298,0.7071767941985497,0.02,600,binary:logistic,0.6,1,6,5,0.8
2,0.08,False,False,88.1287938770124,84.0,62.16037110669318,0.6301134733847443,0.71448521010537,0.02,600,binary:logistic,0.6,1,6,5,0.8
3,0.07,False,False,88.10240168910003,85.34992223950233,60.61409321846698,0.624973711876297,0.7088607594936709,0.02,600,binary:logistic,0.6,1,6,5,0.8
4,0.06,False,False,88.324096067564,86.73437004125675,60.37110669317429,0.6283851651192283,0.7119041417035686,0.02,600,binary:logistic,0.6,1,6,5,0.8
