run_id,feature,dim_red importance,combined_classification,drug_classification,protein_classification
0,[G4.1.8.3],382.04208891961514,318.45410685499996,0.0,263.32976342034493
0,cid_SpMax4_Bh(i),152.56845999615382,64.58653538,7.340243442,0.0
0,[G2.1.1.268],108.62335995634918,27.915432496808524,0.0,25.46757748469387
0,[G2.1.1.228],51.71095474470589,13.897291864444444,0.0,8.074480837142856
0,[G2.1.1.307],41.189098798749995,17.022030258999997,0.0,16.431206943
0,[G7.1.1.34],46.5716286825,17.882256361363638,0.0,24.630034427692312
0,[G2.1.1.86],43.418821810434785,16.178824695714283,0.0,11.397981184999999
0,[G2.1.1.315],33.09221351,8.640141375384616,0.0,13.40973777
0,[G4.1.7.3],24.31501476,8.252645272727273,0.0,16.722822986666674
0,[G4.3.2.15],46.07453444642858,13.64274098,0.0,8.7922328175
0,[G4.3.6.5],29.52157648714286,12.43315482357143,0.0,10.742755528333333
0,[G2.1.1.327],46.93887072631578,17.19155281692308,0.0,12.494520704545454
0,cid_ATSC3m,10.576217321428572,8.6002945975,10.80029871,0.0
0,someBuried,57.468957937333336,18.389952657000002,0.0,9.41113024
0,[G4.2.8.2],27.984826246923074,12.943554808571426,0.0,16.03381830875
0,cid_ATSC3p,21.25677683,7.160702945000001,6.80568514,0.0
0,DLM_RLM,230.4029786,0.0,0.0,31.447029099999998
0,FRR,179.04834,0.0,0.0,4.16641855
0,[G2.1.1.277],37.825015104,17.2591281775,0.0,15.616054049999997
0,[G1.1.1.10],170.80905219602943,54.941858301851845,0.0,51.00813410688888
0,[G5.2.2.44],47.35943435266667,20.798064590833334,0.0,18.307691433846152
0,[G2.1.1.4],26.72963981666667,10.139140525454545,0.0,10.987160268571431
0,cid_SpMax2_Bh(p),29.880399313000005,17.67787276066667,7.48027849090909,0.0
0,cid_SpMin1_Bh(e),18.502105559333337,9.369851583636363,7.857571599999999,0.0
0,cid_nArOR,42.88743735,8.622172312222222,8.239417187499999,0.0
0,1734,26.6863403,0.0,0.0,0.0
0,cid_SpMax_B(v),21.27872393153846,8.713201276666668,7.308938231428572,0.0
0,[G2.1.1.285],177.5915846705263,68.77629397549997,0.0,78.64860886999998
0,cid_SpMax2_Bh(i),173.50765003658535,49.65627106391305,8.028364081333335,0.0
0,[G4.3.1.12],104.55906207256412,44.23289118214287,0.0,29.037116887419362
0,[G2.1.1.150],50.84289379083333,16.023229871999998,0.0,26.242866146
0,[G2.1.1.145],41.10745469130435,8.423671715555555,0.0,13.115661497499998
0,cid_CATS2D_09_LL,41.46878790333333,11.635098664285717,7.262693165,0.0
0,cid_Wap,46.22416346285714,29.504906041428573,6.09975457,0.0
0,[G2.1.1.287],35.80271211777777,13.341631270000002,0.0,12.31828695
0,[G4.2.8.1],30.948040393103444,13.971668365652175,0.0,16.218020124545454
0,[G2.1.1.65],70.45333917222223,13.7215790775,0.0,9.967851064444442
0,[G4.3.6.3],39.8697686,18.813199106,0.0,21.41974703304348
0,[G4.2.3.1],35.024355299999996,19.229996862307694,0.0,18.798154704736845
0,[G2.1.1.123],55.55817763333332,15.701312395833334,0.0,11.223918435
0,[G2.1.1.76],41.86537630333333,15.691176903076922,0.0,19.434917516666662
0,cid_SM05_EA(ed),31.351255424999998,11.14856646,5.41258621,0.0
0,cid_Chi_Dz(p),12.447376585714284,7.427856445,7.444441115714286,0.0
0,[G4.3.5.3],58.10033765100001,9.006485698999999,0.0,9.927466896
0,[G2.1.1.177],65.38846882800001,8.042172906153846,0.0,7.757631169999999
0,cid_PCR,33.88112453243902,14.27769503804878,7.145358867857143,0.0
0,cid_N-075,44.010498,11.833129894999999,8.56697655,0.0
0,cid_GATS4i,18.75485855333333,6.941021917499999,7.387905826296294,0.0
0,[G2.1.1.346],28.703902304117644,14.513756926153848,0.0,8.642980484285715
0,cid_Eig06_AEA(ed),31.98944075833333,5.794275525,7.928958088333332,0.0
0,cid_IVDE,23.415729435499998,10.612997083333337,11.42342970533333,0.0
0,[G2.1.1.89],54.944853536250015,31.870866894347838,0.0,31.202020832608696
0,cid_Eig04_EA(ri),31.037369225000003,6.70701456,13.687766435,0.0
0,[G2.1.1.273],24.294568761818184,6.00238371,0.0,6.7835000039999995
0,[G2.1.1.301],29.150566788181813,16.16109705,0.0,9.771288316
0,1160,52.70192364538461,16.654381855555553,4.80940723,0.0
0,cid_SpAD_EA(dm),20.375647233333336,8.948620600526317,7.839403918461541,0.0
0,cid_SsssN,32.659560531388905,11.327965146875,9.112262679090907,0.0
0,cid_SpMin7_Bh(e),723.985352,70.86834223,9.19079685,0.0
0,[G4.2.3.3],53.07853517,29.246204097499998,0.0,9.01074435625
0,[G2.1.1.11],33.24959578066667,7.910595101666665,0.0,15.742372455
0,[G1.1.1.20],28.965823993125,10.236473455384616,0.0,10.587268284285715
0,[G7.1.1.17],34.96716574999999,17.9834234745,0.0,21.94050108
0,[G2.1.1.270],55.24796422131576,19.503810690999998,0.0,16.341734150666664
0,[G2.1.1.166],60.2400047,29.215974750999997,0.0,23.237437185714292
0,[G2.1.1.161],39.542498602,18.79435971181818,0.0,8.286200523181817
0,cid_BIC2,20.042333852608696,10.352919764,8.586333432222226,0.0
0,[G5.2.2.15],51.48038829266667,15.191282972499998,0.0,8.026068142857142
0,1737,11.756854995000001,6.69285297,19.2721043,0.0
0,cid_VE1sign_B(v),19.041900578823533,8.989877008387095,8.260476219743591,0.0
0,IMI_AMI,264.2354494,0.0,0.0,0.0
0,[G2.1.1.3],85.11015417619049,24.727524515714286,0.0,12.278654556521744
0,[G2.1.1.16],83.866337864,46.06916492764705,0.0,39.421321860714286
0,[G5.1.1.29],140.743652,6.25487328,0.0,0.0
0,[G5.1.2.46],58.079979130000005,19.488298413750005,0.0,27.391497255833333
0,cid_SM12_EA(bo),25.198727845,6.630079504999999,5.905299026666666,0.0
0,[G1.1.1.14],23.807131705714287,19.089581801666668,0.0,4.544015966666667
0,cid_JGT,15.328278131818182,7.265352451428571,8.062714538571429,0.0
0,cid_O-060,43.650869825,8.99652945875,5.536649225,0.0
0,cid_B03[Cl-Cl],19.8003387,0.0,0.0,0.0
0,1304,15.2671661,0.0,4.08477211,0.0
0,[G5.1.1.30],652.8265717285715,185.61780273333332,0.0,74.8862725
0,cid_VE1_Dz(v),171.365600731875,72.98262315500001,9.389174261428574,0.0
0,[G4.3.3.10],111.51726289208331,29.520143489622647,0.0,33.21392690464288
0,[G4.3.1.4],40.02124785777778,21.137114047500003,0.0,14.91102548
0,[G5.2.2.50],96.85378119969697,21.298947073333338,0.0,21.60246513888889
0,cid_Eta_FL_A,19.391241411428577,10.462507135555553,7.453267296666667,0.0
0,cid_D/Dtr05,35.63594327964286,17.58319239451613,15.333172395526319,0.0
0,[G2.1.1.68],42.49931926833332,11.741560363333331,0.0,6.697464946666667
0,[G7.1.1.72],30.201992050434782,12.144968610526314,0.0,15.36403819
0,FNL,49.94225769,17.698822,0.0,0.0
0,cid_VE2sign_Dz(v),35.10038481099999,16.402635202000003,17.504267786842103,0.0
0,[G4.3.5.11],29.369500399500005,10.316820571818182,0.0,12.097446145454546
0,[G2.1.1.130],33.636425806666665,15.558130058333333,0.0,18.729311103750003
0,cid_VE2_B(i),26.00248188666667,9.781870536666666,8.55033033,0.0
0,[G5.1.2.38],69.11182754304347,17.316421499,0.0,18.3895748325
0,[G7.1.1.40],35.59660893368421,10.162840875714284,0.0,8.821544518750002
0,cid_ARR,44.880017823333326,13.518475027428574,11.720639579090909,0.0
0,cid_NRS,48.11172762272727,10.938316209999998,0.0,0.0
0,cid_SM09_AEA(dm),18.450064175,7.113023439999999,7.49925232,0.0
0,[G4.3.4.7],48.40456635625,10.650367364444444,0.0,12.4455912175
