run_id,run_threshold,used_dim_red_weights,used_training_weights,cid,pid,activity,sample_activity_score,validation_weight,cid_only_predict_proba,pid_only_predict_proba,combined_predict_proba
0,0.05,False,True,644241,P08183,1,0.4393433652530781,0.939253368676828,0.23398947715759277,0.8885430693626404,0.6973680257797241
0,0.05,False,True,644241,P08684,1,0.34467502983380394,0.47139385906781534,0.23398947715759277,0.9535655975341797,0.7263397574424744
0,0.05,False,True,644241,Q9Y6L6,1,0.5665484167652082,0.3275900154627789,0.23398947715759277,0.7529004812240601,0.44020479917526245
0,0.05,False,True,644241,P00519,1,0.3883440739702997,0.9211398277004639,0.23398947715759277,0.2046588808298111,0.12402576953172684
0,0.05,False,True,5279,Q9NRP7,1,0.08274078862314149,0.9938148884470952,0.07602199167013168,0.26742419600486755,0.09754805266857147
0,0.05,False,True,2995,P08183,1,0.6318052738336712,0.9688535453943009,0.6111223101615906,0.8885430693626404,0.9542484283447266
0,0.05,False,True,2995,Q63380,1,0.5720853858784893,0.3013032913629335,0.6111223101615906,0.32169675827026367,0.7546665668487549
0,0.05,False,True,2995,O75751,1,0.7339901477832513,0.36911862160371106,0.6111223101615906,0.7643905878067017,0.8582238554954529
0,0.05,False,True,2995,P28335,1,0.8668805132317563,0.3991605920035344,0.6111223101615906,0.5084142684936523,0.8452376127243042
0,0.05,False,True,2995,Q9H015,1,0.4482758620689655,0.307046609233488,0.6111223101615906,0.8108472228050232,0.8835732340812683
0,0.05,False,True,4633,P35498,1,0.2296227293898463,0.1597084161696488,0.29759329557418823,0.20528221130371094,0.30902567505836487
0,0.05,False,True,2351,P08183,1,0.5882913165266106,0.2520432957808703,0.38316166400909424,0.8885430693626404,0.9082545638084412
0,0.05,False,True,2351,Q12809,1,0.7777777777777777,0.40357852882703776,0.38316166400909424,0.4746527373790741,0.6565852761268616
0,0.05,False,True,2351,P54750,1,0.4373706004140785,0.3812679478683455,0.38316166400909424,0.326853483915329,0.3397481441497803
0,0.05,False,True,2858522,O75385,1,0.07407407407407396,0.1250276121051469,0.2908615171909332,0.25885117053985596,0.23245187103748322
0,0.05,False,True,2858522,NP_002741,1,0.5,0.07090788601722996,0.2908615171909332,0.36301082372665405,0.2336609810590744
0,0.05,False,True,2858522,Q96Q40,1,0.06666666666666665,0.0781974817760106,0.2908615171909332,0.3358168303966522,0.24524524807929993
0,0.05,False,True,2858522,NP_001014833,1,0.3999999999999999,0.08327810912303954,0.2908615171909332,0.34042200446128845,0.20108743011951447
0,0.05,False,True,2858522,CAI14764,1,0.30000000000000004,0.07311685442898166,0.2908615171909332,0.4577179551124573,0.2512102425098419
0,0.05,False,True,11626560,P08183,1,0.2704859335038363,0.8502319416832339,0.11920427531003952,0.8885430693626404,0.7121189832687378
0,0.05,False,True,11626560,P08684,1,0.1758175980845622,0.2524850894632207,0.11920427531003952,0.9535655975341797,0.8242154121398926
0,0.05,False,True,11626560,Q9UM73,1,0.16650197628458496,0.8045062955599734,0.11920427531003952,0.2685549557209015,0.10490068048238754
0,0.05,False,True,2170,P35348,1,0.8145161290322579,0.5171195051910757,0.4192160665988922,0.5843608975410461,0.9181705117225647
0,0.05,False,True,2170,Q01959,1,0.6570866141732283,0.3035122597746852,0.4192160665988922,0.4194731116294861,0.7259305715560913
0,0.05,False,True,2170,1QCY_A,1,0.7858974358974358,0.7347028937486194,0.4192160665988922,0.4566778838634491,0.5602817535400391
0,0.05,False,True,2170,P21728,1,0.7590909090909093,0.5518003092555777,0.4192160665988922,0.46489405632019043,0.7832422852516174
0,0.05,False,True,2170,ACA62796,1,0.8389867841409693,0.6611442456372874,0.4192160665988922,0.5176123976707458,0.7742871046066284
0,0.05,False,True,2170,CAA97545,1,0.668181818181818,0.8146675502540314,0.4192160665988922,0.31554365158081055,0.37168166041374207
0,0.05,False,True,2170,P35462,1,0.6570175438596491,0.4557101833443782,0.4192160665988922,0.3781736493110657,0.8282734155654907
0,0.05,False,True,2170,P28335,1,0.7686046511627906,0.36072454163905454,0.4192160665988922,0.5084142684936523,0.8263365030288696
0,0.05,False,True,2170,O75884,1,0.4409090909090909,0.7329357190192181,0.4192160665988922,0.8885165452957153,0.8512452840805054
0,0.05,False,True,2170,AAG29538,1,0.6938596491228068,0.7837419924895074,0.4192160665988922,0.36721906065940857,0.5656154155731201
0,0.05,False,True,2170,P28222,1,0.6635593220338984,0.4607908106914071,0.4192160665988922,0.45642849802970886,0.8948688507080078
0,0.05,False,True,2145,P33261,1,0.20836227253785244,0.3452617627567926,0.29246604442596436,0.9212931394577026,0.9542658925056458
0,0.05,False,True,119607,BAC78638,1,0.2847274689692392,0.908327810912304,0.235158771276474,0.09086056798696518,0.0925726518034935
0,0.05,False,True,119607,P35354,1,0.6452205882352942,0.8835873647006848,0.235158771276474,0.5992882251739502,0.4585215747356415
0,0.05,False,True,119607,1A42_A,1,0.23897058823529416,0.08261541859951403,0.235158771276474,0.4169941246509552,0.288901686668396
0,0.05,False,True,903,Q05DJ8,1,0.1777777777777778,0.19681908548707752,0.5911626219749451,0.17551365494728088,0.2604879140853882
0,0.05,False,True,903,P0AF67,1,0.15428571428571436,0.21073558648111332,0.5911626219749451,0.15550482273101807,0.15480203926563263
0,0.05,False,True,903,O95372,1,0.12374581939799345,0.1550695825049702,0.5911626219749451,0.15467824041843414,0.23556727170944214
0,0.05,False,True,903,P52209,1,0.1348314606741572,0.23989396951623593,0.5911626219749451,0.8460978269577026,0.8538079261779785
0,0.05,False,True,5468,P08659,1,0.18777510469571407,0.8641484426772698,0.311440110206604,0.08776230365037918,0.11893514543771744
0,0.05,False,True,1001,Q05DJ8,1,0.2611111111111111,0.35719019218025183,0.5903504490852356,0.17551365494728088,0.5648064613342285
0,0.05,False,True,1001,O95372,1,0.2070791527313267,0.32935719019218024,0.5903504490852356,0.15467824041843414,0.5056595802307129
0,0.05,False,True,1001,P78417,1,0.2550505050505052,0.31654517340402033,0.5903504490852356,0.8314249515533447,0.9065116047859192
0,0.05,False,True,1001,Q15596,1,0.11217948717948724,0.7194610117075326,0.5903504490852356,0.8551811575889587,0.9052101969718933
0,0.05,False,True,3305,Q13332,1,0.5499677627337201,0.4881820189971283,0.23772560060024261,0.5056825876235962,0.717728853225708
0,0.05,False,True,3385,P11172,1,0.4340909090909091,0.681245858184228,0.36721867322921753,0.4793723523616791,0.6836137771606445
0,0.05,False,True,3385,Q12882,1,0.8090909090909091,0.8239452175833886,0.36721867322921753,0.49215009808540344,0.5133194923400879
0,0.05,False,True,3385,ABY84639,1,0.3895032802249296,0.8796112215595318,0.36721867322921753,0.09319053590297699,0.17814482748508453
0,0.05,False,True,3385,Q06203,1,0.3090909090909091,0.5913408438259333,0.36721867322921753,0.5740850567817688,0.6744783520698547
0,0.05,False,True,3385,P0A8F0,1,0.3090909090909091,0.6982549149547161,0.36721867322921753,0.46913444995880127,0.37898001074790955
0,0.05,False,True,460612,ACA62796,1,0.5851406302948154,0.792356969295339,0.3156247138977051,0.5176123976707458,0.5450484156608582
0,0.05,False,True,4649,P05164,1,0.3731683490719635,0.588469184890656,0.26134854555130005,0.43152451515197754,0.5864312648773193
0,0.05,False,True,4649,Q9NZK7,1,0.3303303303303302,0.6702010161254695,0.26134854555130005,0.3292948007583618,0.5751560926437378
