run_id,feature,dim_red importance,combined_classification,drug_classification,protein_classification
3,[G4.1.8.3],293.9373708155556,273.0121419459321,0.0,229.51010681516672
3,cid_IAC,453.98630241399997,61.264184838000006,82.53582102125,0.0
3,[G7.1.1.34],60.628092595897435,16.93763348727273,0.0,10.856594059545454
3,[G4.2.6.3],44.97588866655173,12.723529463157893,0.0,10.865943648333333
3,[G4.3.3.6],39.4468709288889,19.62019184428571,0.0,7.525232558333333
3,[G2.1.1.83],20.86533664235294,6.585703295000001,0.0,22.495975495000003
3,NGS,53.1394138,0.0,0.0,0.0
3,[G5.1.2.22],34.99760933500001,14.975711233888887,0.0,15.05629974583333
3,KST,5.46470642,0.0,0.0,0.0
3,[G4.3.3.12],25.213270071176474,10.38846654375,0.0,6.118085998571428
3,[G5.1.2.4],56.74919740625,11.3047695,0.0,25.4337593825
3,veryExposed,29.274928994137927,13.532782765555558,0.0,8.056539107999999
3,SAL,10.8432922,0.0,0.0,0.0
3,cid_SsNH2,13.644658379000001,8.985508675,7.5608920216666675,0.0
3,[G7.1.1.73],34.970300185000006,14.912457187142858,0.0,14.347584290869559
3,[G2.1.1.132],35.41171312,10.605899093333333,0.0,12.8049603
3,[G1.1.1.16],55.03351150166666,22.46181466307693,0.0,30.250657280714282
3,DLM_RLM,284.7896483,8.92678928,0.0,62.208168
3,cid_F07[C-C],240.57524717999996,8.562433243333333,5.551624296666667,0.0
3,cid_SpMaxA_EA(bo),112.85597970666667,0.0,6.07104349,0.0
3,cid_MATS4p,24.468170457333336,10.635824523333334,8.650959921666665,0.0
3,[G2.1.1.22],70.58242451600002,10.355926845000003,0.0,25.6019691125
3,[G2.1.1.3],75.78915581250001,16.956723597,0.0,13.865504141999997
3,[G2.1.1.120],60.01428269464286,11.161476993333332,0.0,10.342315804545452
3,cid_SpMin2_Bh(e),15.378023626666666,10.171006756666666,8.08652708909091,0.0
3,cid_O-060,36.95433073700001,7.497858048571429,0.0,0.0
3,LAD,26.87455422857143,0.0,0.0,0.0
3,1069,12.0769348,0.0,0.0,0.0
3,[G5.1.1.9],736.1546825333334,144.98414849583332,0.0,166.80215786666668
3,cid_VE1_Dz(v),166.70852065666668,53.07396712083334,10.13890829,0.0
3,[G4.3.3.10],118.20583951323528,40.184358192407394,0.0,28.738904481666665
3,[G2.1.1.150],39.928671552500006,23.052045051,0.0,13.811582661333329
3,[G5.1.2.43],27.529520874838713,22.062617401,0.0,11.553803014615385
3,[G2.1.1.345],69.10937407882352,15.105871779285712,0.0,20.697989651666667
3,cid_VR2_B(m),179.997269,9.42648268,10.393589995,0.0
3,HFY_AFY,37.5201874,0.0,0.0,0.0
3,cid_nR11,82.49533760199999,11.932322308,29.555970780000003,0.0
3,ENW_QNW,141.898682,0.0,0.0,19.1965122
3,KQK,131.592773,0.0,0.0,0.0
3,FNL,83.9438273,0.0,0.0,0.0
3,cid_SsssCH,26.232603980697682,11.50984897140001,12.176311634347824,0.0
3,RAQ,27.6812344,0.0,0.0,0.0
3,[G5.2.2.11],382.8652588823529,40.71223435399999,0.0,52.262625648888886
3,[G2.1.1.400],100.18216523636364,13.478098874,0.0,6.994758130000001
3,[G4.3.6.7],59.12852269405405,16.84265998142857,0.0,12.056015622272724
3,cid_PW3,22.021924907777777,7.368322304285713,8.123775535882352,0.0
3,[G2.1.1.79],81.27784218999999,27.1623089375,0.0,23.146818053750007
3,[G2.1.1.107],25.461556749374996,9.413389676666668,0.0,7.8387432850000005
3,cid_piPC09,28.055524235333337,10.926012081818183,9.441447411666667,0.0
3,cid_O%,37.22720884227273,7.242928407142857,6.825519802,0.0
3,3651,150.3985305,7.77412672,10.8399963,0.0
3,[G4.2.2.2],35.85652333181819,13.958645949090908,0.0,17.177461231666665
3,cid_CATS2D_04_LL,20.285428036363637,6.906288783333333,5.980214060000001,0.0
3,cid_SaaaC,34.83214387133333,11.191728896666667,9.611690923076925,0.0
3,[G5.1.2.29],36.443519024137935,11.95597998111111,0.0,7.843504147999999
3,cid_SpPosA_Dt,40.1568519085,12.540108575,12.975233598333334,0.0
3,cid_PCR,34.22143227904763,16.660485328297874,10.014076764375,0.0
3,cid_SpMax2_Bh(m),241.55545171547172,46.112540146862756,52.72813727924999,0.0
3,[G2.1.1.268],148.5547797725862,31.808442616170222,0.0,26.621323642499988
3,[G2.1.1.386],57.4512920272,30.5387935815,0.0,28.917987827
3,[G7.1.1.45],27.480405548518508,11.800875511666668,0.0,17.85541955111111
3,[G2.1.1.184],59.748776823571426,29.958558216999997,0.0,9.396741383846152
3,[G2.1.1.166],74.82643232250003,20.95800434533334,0.0,14.81241943875
3,[G2.1.1.161],54.14992782380953,18.011664840769235,0.0,8.936416827142859
3,cid_VE2sign_Dz(p),20.69029264066667,7.8883216449999995,7.503831681249999,0.0
3,[G4.3.1.9],63.136014505333335,16.079875693157895,0.0,32.01483092555555
3,[G2.1.1.260],34.37212864222222,5.555774369999999,0.0,11.336277370000001
3,cid_SPI,17.77346501,9.447668706666667,7.022168635,0.0
3,[G2.1.1.356],67.06463581312502,17.83158015375,0.0,6.937404633
3,[G7.1.1.67],58.26680701914286,34.96688532695652,0.0,39.573499069117645
3,[G5.1.2.23],52.53556161421051,17.384188865555558,0.0,12.966237898181816
3,[G4.2.6.1],60.250969313809506,20.71805440333334,0.0,22.375943958648648
