cid,pid,latent_prob_delta_ratio,latent_prob_neg,latent_prob_pos,latent_prob_delta
17134,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
54454,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
54677971,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
6172,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
4909,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
2130,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
119607,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
4189,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
4086,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
9458,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
2365,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
55245,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
5386,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
28417,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
3676,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
5325,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
941361,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
2762,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
610479,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
3902,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
2764,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
441130,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
4472,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
65492,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
2904,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
5526,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
4641,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
4542,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
31072,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
15209,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
6839,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
6230,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
56959,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
4684,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
7180,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
131204,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
27648,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
3741,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
3724,P9WFX0,0.9950306364407324,0.5302694183046068,0.5276408479415774,0.002628570363029437
938,P09622,0.99754869062096,0.4767978986131067,0.4756305502183642,0.001167348394742529
1046,P09622,0.99754869062096,0.4767978986131067,0.4756305502183642,0.001167348394742529
2092,P09622,0.99754869062096,0.4767978986131067,0.4756305502183642,0.001167348394742529
119,P09622,0.99754869062096,0.4767978986131067,0.4756305502183642,0.001167348394742529
774,P09622,0.99754869062096,0.4767978986131067,0.4756305502183642,0.001167348394742529
1981,P09622,0.99754869062096,0.4767978986131067,0.4756305502183642,0.001167348394742529
1985,P09622,0.99754869062096,0.4767978986131067,0.4756305502183642,0.001167348394742529
938,P50591,0.995513949778702,0.4245042936949817,0.4226042080541142,0.001900085640867466
1727,P50591,0.995513949778702,0.4245042936949817,0.4226042080541142,0.001900085640867466
1676,P50591,0.995513949778702,0.4245042936949817,0.4226042080541142,0.001900085640867466
936,P50591,0.995513949778702,0.4245042936949817,0.4226042080541142,0.001900085640867466
1981,P50591,0.995513949778702,0.4245042936949817,0.4226042080541142,0.001900085640867466
2082,P50591,0.995513949778702,0.4245042936949817,0.4226042080541142,0.001900085640867466
2315,P50591,0.995513949778702,0.4245042936949817,0.4226042080541142,0.001900085640867466
2161,P50591,0.995513949778702,0.4245042936949817,0.4226042080541142,0.001900085640867466
2247,P50591,0.995513949778702,0.4245042936949817,0.4226042080541142,0.001900085640867466
2187,P50591,0.995513949778702,0.4245042936949817,0.4226042080541142,0.001900085640867466
2159,P50591,0.995513949778702,0.4245042936949817,0.4226042080541142,0.001900085640867466
938,Q8TDS4,0.9962878513533804,0.6826565694836273,0.6801271416292061,0.00252942785442134
938,O94956,0.9954475240469696,0.4536022174821646,0.4515418940812048,0.0020603234009597404
311,O94956,0.9954475240469696,0.4536022174821646,0.4515418940812048,0.0020603234009597404
3108,O94956,0.9954475240469696,0.4536022174821646,0.4515418940812048,0.0020603234009597404
5757,O94956,0.9954475240469696,0.4536022174821646,0.4515418940812048,0.0020603234009597404
5280360,O94956,0.9954475240469696,0.4536022174821646,0.4515418940812048,0.0020603234009597404
3488,O94956,0.9954475240469696,0.4536022174821646,0.4515418940812048,0.0020603234009597404
64143,O94956,0.9954475240469696,0.4536022174821646,0.4515418940812048,0.0020603234009597404
5281040,O94956,0.9954475240469696,0.4536022174821646,0.4515418940812048,0.0020603234009597404
6324616,O94956,0.9954475240469696,0.4536022174821646,0.4515418940812048,0.0020603234009597404
149351,O94956,0.9954475240469696,0.4536022174821646,0.4515418940812048,0.0020603234009597404
2724385,O94956,0.9954475240469696,0.4536022174821646,0.4515418940812048,0.0020603234009597404
3267,O94956,0.9954475240469696,0.4536022174821646,0.4515418940812048,0.0020603234009597404
938,P53985,0.9955294029893144,0.5543301775725449,0.5518575178702929,0.0024726597022519674
2148,P53985,0.9955294029893144,0.5543301775725449,0.5518575178702929,0.0024726597022519674
4911,P53985,0.9955294029893144,0.5543301775725449,0.5518575178702929,0.0024726597022519674
612,P53985,0.9955294029893144,0.5543301775725449,0.5518575178702929,0.0024726597022519674
338,P53985,0.9955294029893144,0.5543301775725449,0.5518575178702929,0.0024726597022519674
6249,P53985,0.9955294029893144,0.5543301775725449,0.5518575178702929,0.0024726597022519674
5311309,P53985,0.9955294029893144,0.5543301775725449,0.5518575178702929,0.0024726597022519674
1060,P53985,0.9955294029893144,0.5543301775725449,0.5518575178702929,0.0024726597022519674
938,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
2157,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
753,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
2708,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
2471,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
2733526,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
4030,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
2466,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
1727,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
2170,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
2794,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
16363,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
4539,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
5546,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
4168,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
57469,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
2478,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
4534,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
21109,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
2895,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
5757,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
774,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
4133,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
2266,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
3019,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
6322,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
446541,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
5336,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
564,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
5960,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
2796,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
2141,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
2913,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
3637,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
5505,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
2130,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
3675,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
4913,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
4632,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
785,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
3825,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
3476,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
445354,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
5325,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
3372,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
3759,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
2733,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
3893,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
3902,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
4993,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
7184,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
3314,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
1349907,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
4976,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
5070,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
5510,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
6575,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
439280,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
5533,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
4934,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
1004,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
16124,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
7594,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
5379,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
34633,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
2200,P0AF67,0.9943843238856054,0.3752696045747701,0.3731681126688515,0.0021014919059185178
938,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
4173,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
169870,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
51039,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
4544,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
5546,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
3702,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
3559,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
5757,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
119,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
6215,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
5329,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
3698,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
5336,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
392622,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
2955,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
2378,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
2315,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
5560,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
610479,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
3267,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
2435,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
2161,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
1349907,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
2972,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
4542,P11411,0.9961908756057904,0.3822958650770077,0.3808424207466645,0.0014534443303431677
938,P98170,0.9990577913156128,0.5515537173900518,0.5510342833952312,0.0005194339948205728
1046,P98170,0.9990577913156128,0.5515537173900518,0.5510342833952312,0.0005194339948205728
2720,P98170,0.9990577913156128,0.5515537173900518,0.5510342833952312,0.0005194339948205728
2812,P98170,0.9990577913156128,0.5515537173900518,0.5510342833952312,0.0005194339948205728
39042,P98170,0.9990577913156128,0.5515537173900518,0.5510342833952312,0.0005194339948205728
3371,P98170,0.9990577913156128,0.5515537173900518,0.5510342833952312,0.0005194339948205728
3108,P98170,0.9990577913156128,0.5515537173900518,0.5510342833952312,0.0005194339948205728
3957,P98170,0.9990577913156128,0.5515537173900518,0.5510342833952312,0.0005194339948205728
3559,P98170,0.9990577913156128,0.5515537173900518,0.5510342833952312,0.0005194339948205728
774,P98170,0.9990577913156128,0.5515537173900518,0.5510342833952312,0.0005194339948205728
936,P98170,0.9990577913156128,0.5515537173900518,0.5510342833952312,0.0005194339948205728
65981,P98170,0.9990577913156128,0.5515537173900518,0.5510342833952312,0.0005194339948205728
4421,P98170,0.9990577913156128,0.5515537173900518,0.5510342833952312,0.0005194339948205728
71329,P98170,0.9990577913156128,0.5515537173900518,0.5510342833952312,0.0005194339948205728
4614,P98170,0.9990577913156128,0.5515537173900518,0.5510342833952312,0.0005194339948205728
2082,P98170,0.9990577913156128,0.5515537173900518,0.5510342833952312,0.0005194339948205728
3333,P98170,0.9990577913156128,0.5515537173900518,0.5510342833952312,0.0005194339948205728
2733,P98170,0.9990577913156128,0.5515537173900518,0.5510342833952312,0.0005194339948205728
2788,P98170,0.9990577913156128,0.5515537173900518,0.5510342833952312,0.0005194339948205728
3016,P98170,0.9990577913156128,0.5515537173900518,0.5510342833952312,0.0005194339948205728
2435,P98170,0.9990577913156128,0.5515537173900518,0.5510342833952312,0.0005194339948205728
19529,P98170,0.9990577913156128,0.5515537173900518,0.5510342833952312,0.0005194339948205728
452110,P98170,0.9990577913156128,0.5515537173900518,0.5510342833952312,0.0005194339948205728
938,P49407,0.9946153126540104,0.6205850869492712,0.6172524030149702,0.003332683934300973
119,P49407,0.9946153126540104,0.6205850869492712,0.6172524030149702,0.003332683934300973
892,P49407,0.9946153126540104,0.6205850869492712,0.6172524030149702,0.003332683934300973
243,P49407,0.9946153126540104,0.6205850869492712,0.6172524030149702,0.003332683934300973
1030,P49407,0.9946153126540104,0.6205850869492712,0.6172524030149702,0.003332683934300973
938,AAG02439,0.9973381956855948,0.6570189581140835,0.6552724266791837,0.0017465314348997785
4044,AAG02439,0.9973381956855948,0.6570189581140835,0.6552724266791837,0.0017465314348997785
4485,AAG02439,0.9973381956855948,0.6570189581140835,0.6552724266791837,0.0017465314348997785
4173,AAG02439,0.9973381956855948,0.6570189581140835,0.6552724266791837,0.0017465314348997785
2708,AAG02439,0.9973381956855948,0.6570189581140835,0.6552724266791837,0.0017465314348997785
21307,AAG02439,0.9973381956855948,0.6570189581140835,0.6552724266791837,0.0017465314348997785
2756,AAG02439,0.9973381956855948,0.6570189581140835,0.6552724266791837,0.0017465314348997785
666418,AAG02439,0.9973381956855948,0.6570189581140835,0.6552724266791837,0.0017465314348997785
3728,AAG02439,0.9973381956855948,0.6570189581140835,0.6552724266791837,0.0017465314348997785
5282381,AAG02439,0.9973381956855948,0.6570189581140835,0.6552724266791837,0.0017465314348997785
3749,AAG02439,0.9973381956855948,0.6570189581140835,0.6552724266791837,0.0017465314348997785
5756,AAG02439,0.9973381956855948,0.6570189581140835,0.6552724266791837,0.0017465314348997785
110635,AAG02439,0.9973381956855948,0.6570189581140835,0.6552724266791837,0.0017465314348997785
84029,AAG02439,0.9973381956855948,0.6570189581140835,0.6552724266791837,0.0017465314348997785
4507,AAG02439,0.9973381956855948,0.6570189581140835,0.6552724266791837,0.0017465314348997785
5430,AAG02439,0.9973381956855948,0.6570189581140835,0.6552724266791837,0.0017465314348997785
5546,AAG02439,0.9973381956855948,0.6570189581140835,0.6552724266791837,0.0017465314348997785
3371,AAG02439,0.9973381956855948,0.6570189581140835,0.6552724266791837,0.0017465314348997785
71815,AAG02439,0.9973381956855948,0.6570189581140835,0.6552724266791837,0.0017465314348997785
3117,AAG02439,0.9973381956855948,0.6570189581140835,0.6552724266791837,0.0017465314348997785
