run_id,run_threshold,used_dim_red_weights,used_training_weights,cid,pid,activity,sample_activity_score,validation_weight,cid_only_predict_proba,pid_only_predict_proba,combined_predict_proba
3,0.02,True,True,644241,P08183,1,0.4393433652530781,0.9319637729180472,0.20630565285682678,0.8901576399803162,0.6707413792610168
3,0.02,True,True,644241,P08684,1,0.34467502983380394,0.43229511817981003,0.20630565285682678,0.9499928951263428,0.6916764974594116
3,0.02,True,True,644241,Q9Y6L6,1,0.5665484167652082,0.32626463441572784,0.20630565285682678,0.7577048540115356,0.49757370352745056
3,0.02,True,True,644241,P00519,1,0.3883440739702997,0.9454384802297328,0.20630565285682678,0.17967776954174042,0.09033225476741791
3,0.02,True,True,5279,Q9NRP7,1,0.08274078862314149,0.9927104042412194,0.052159566432237625,0.2315259575843811,0.07671529054641724
3,0.02,True,True,2995,P08183,1,0.6318052738336712,0.9712834106472278,0.6133524775505066,0.8901576399803162,0.9507420063018799
3,0.02,True,True,2995,Q63380,1,0.5720853858784893,0.24497459686326487,0.6133524775505066,0.3026343882083893,0.7249976396560669
3,0.02,True,True,2995,O75751,1,0.7339901477832513,0.39010382151535233,0.6133524775505066,0.7552676796913147,0.8416429162025452
3,0.02,True,True,2995,P28335,1,0.8668805132317563,0.40048597305058536,0.6133524775505066,0.5101340413093567,0.8573151230812073
3,0.02,True,True,2995,Q9H015,1,0.4482758620689655,0.30638391870996246,0.6133524775505066,0.7872605323791504,0.849684476852417
3,0.02,True,True,4633,P35498,1,0.2296227293898463,0.24011486635741108,0.28729259967803955,0.1958078294992447,0.3059905171394348
3,0.02,True,True,2351,P08183,1,0.5882913165266106,0.24718356527501656,0.3760335147380829,0.8901576399803162,0.9108337759971619
3,0.02,True,True,2351,Q12809,1,0.7777777777777777,0.41440247404462116,0.3760335147380829,0.4632256031036377,0.6250591278076172
3,0.02,True,True,2351,P54750,1,0.4373706004140785,0.3605036447978794,0.3760335147380829,0.2447705864906311,0.26751628518104553
3,0.02,True,True,2858522,O75385,1,0.07407407407407396,0.1440247404462116,0.27714234590530396,0.22880584001541138,0.18608272075653076
3,0.02,True,True,2858522,NP_002741,1,0.5,0.09299757013474708,0.27714234590530396,0.36980098485946655,0.25352737307548523
3,0.02,True,True,2858522,Q96Q40,1,0.06666666666666665,0.10514689639938149,0.27714234590530396,0.2638857662677765,0.22481121122837067
3,0.02,True,True,2858522,NP_001014833,1,0.3999999999999999,0.10293792798762978,0.27714234590530396,0.2862420082092285,0.17078140377998352
3,0.02,True,True,2858522,CAI14764,1,0.30000000000000004,0.09520653854649878,0.27714234590530396,0.39069706201553345,0.25785425305366516
3,0.02,True,True,11626560,P08183,1,0.2704859335038363,0.8447095206538546,0.12056012451648712,0.8901576399803162,0.7112118005752563
3,0.02,True,True,11626560,P08684,1,0.1758175980845622,0.25115970841616964,0.12056012451648712,0.9499928951263428,0.8136529922485352
3,0.02,True,True,11626560,Q9UM73,1,0.16650197628458496,0.8303512259774686,0.12056012451648712,0.23315313458442688,0.115327388048172
3,0.02,True,True,2170,P35348,1,0.8145161290322579,0.5301524188204109,0.4290771186351776,0.5949003100395203,0.9299014806747437
3,0.02,True,True,2170,Q01959,1,0.6570866141732283,0.30262867240998453,0.4290771186351776,0.4201817810535431,0.7470481991767883
3,0.02,True,True,2170,1QCY_A,1,0.7858974358974358,0.7101833443781754,0.4290771186351776,0.45905452966690063,0.6021662354469299
3,0.02,True,True,2170,P21728,1,0.7590909090909093,0.593549812237685,0.4290771186351776,0.4738333821296692,0.7663581371307373
3,0.02,True,True,2170,ACA62796,1,0.8389867841409693,0.6518665783079302,0.4290771186351776,0.5157449245452881,0.7147017121315002
3,0.02,True,True,2170,CAA97545,1,0.668181818181818,0.7826375082836315,0.4290771186351776,0.31764286756515503,0.37352454662323
3,0.02,True,True,2170,P35462,1,0.6570175438596491,0.4486414844267727,0.4290771186351776,0.3939274549484253,0.848504900932312
3,0.02,True,True,2170,P28335,1,0.7686046511627906,0.3828142257565717,0.4290771186351776,0.5101340413093567,0.8446231484413147
3,0.02,True,True,2170,O75884,1,0.4409090909090909,0.7289595758780649,0.4290771186351776,0.8824142813682556,0.8478948473930359
3,0.02,True,True,2170,AAG29538,1,0.6938596491228068,0.7726971504307488,0.4290771186351776,0.380625456571579,0.49108731746673584
3,0.02,True,True,2170,P28222,1,0.6635593220338984,0.507179147338193,0.4290771186351776,0.4603867828845978,0.8905113339424133
