run_id,run_threshold,used_dim_red_weights,used_training_weights,cid,pid,activity,sample_activity_score,validation_weight,cid_only_predict_proba,pid_only_predict_proba,combined_predict_proba
0,0.05,True,True,644241,P08183,1,0.4393433652530781,0.9315219792356969,0.20340196788311005,0.8910643458366394,0.7225228548049927
0,0.05,True,True,644241,P08684,1,0.34467502983380394,0.46741771592666226,0.20340196788311005,0.9538553357124329,0.7097657918930054
0,0.05,True,True,644241,Q9Y6L6,1,0.5665484167652082,0.32471835652750164,0.20340196788311005,0.749862551689148,0.49574264883995056
0,0.05,True,True,644241,P00519,1,0.3883440739702997,0.9363817097415507,0.20340196788311005,0.2171521782875061,0.11318744719028473
0,0.05,True,True,5279,Q9NRP7,1,0.08274078862314149,0.990943229511818,0.07995093613862991,0.3150246739387512,0.12038350850343704
0,0.05,True,True,2995,P08183,1,0.6318052738336712,0.9699580296001767,0.6298350691795349,0.8910643458366394,0.9518787860870361
0,0.05,True,True,2995,Q63380,1,0.5720853858784893,0.2507179147338193,0.6298350691795349,0.3083498477935791,0.7159419655799866
0,0.05,True,True,2995,O75751,1,0.7339901477832513,0.40159045725646125,0.6298350691795349,0.7593726515769958,0.8391215205192566
0,0.05,True,True,2995,P28335,1,0.8668805132317563,0.38767395626242546,0.6298350691795349,0.5111883282661438,0.8515320420265198
0,0.05,True,True,2995,Q9H015,1,0.4482758620689655,0.32273028495692513,0.6298350691795349,0.7842090129852295,0.8621354103088379
0,0.05,True,True,4633,P35498,1,0.2296227293898463,0.18577424342831897,0.28294670581817627,0.21346063911914825,0.3366644084453583
0,0.05,True,True,2351,P08183,1,0.5882913165266106,0.2652971062513806,0.3767774701118469,0.8910643458366394,0.9103003740310669
0,0.05,True,True,2351,Q12809,1,0.7777777777777777,0.42412193505632867,0.3767774701118469,0.46908360719680786,0.623866081237793
0,0.05,True,True,2351,P54750,1,0.4373706004140785,0.3373094764744864,0.3767774701118469,0.3645225763320923,0.35293635725975037
0,0.05,True,True,2858522,O75385,1,0.07407407407407396,0.13253810470510272,0.2567085027694702,0.29942166805267334,0.2305639386177063
0,0.05,True,True,2858522,NP_002741,1,0.5,0.07620941020543406,0.2567085027694702,0.3748363256454468,0.21343931555747986
0,0.05,True,True,2858522,Q96Q40,1,0.06666666666666665,0.08769604594654297,0.2567085027694702,0.32815346121788025,0.21718110144138336
0,0.05,True,True,2858522,NP_001014833,1,0.3999999999999999,0.08924232383476917,0.2567085027694702,0.31190165877342224,0.16869254410266876
0,0.05,True,True,2858522,CAI14764,1,0.30000000000000004,0.07863927545836094,0.2567085027694702,0.4765631854534149,0.2596335709095001
0,0.05,True,True,11626560,P08183,1,0.2704859335038363,0.8526618069361608,0.13180416822433472,0.8910643458366394,0.6981943249702454
0,0.05,True,True,11626560,P08684,1,0.1758175980845622,0.23989396951623593,0.13180416822433472,0.9538553357124329,0.8107055425643921
0,0.05,True,True,11626560,Q9UM73,1,0.16650197628458496,0.8155511376187321,0.13180416822433472,0.27329733967781067,0.1236540824174881
0,0.05,True,True,2170,P35348,1,0.8145161290322579,0.5036447978793903,0.4194963574409485,0.5909028649330139,0.9318862557411194
0,0.05,True,True,2170,Q01959,1,0.6570866141732283,0.31301082394521756,0.4194963574409485,0.41390958428382874,0.7580540180206299
0,0.05,True,True,2170,1QCY_A,1,0.7858974358974358,0.7137176938369781,0.4194963574409485,0.45765992999076843,0.5966122150421143
0,0.05,True,True,2170,P21728,1,0.7590909090909093,0.5476032692732494,0.4194963574409485,0.4559429883956909,0.8080521821975708
