run_id,feature,dim_red importance,combined_classification,drug_classification,protein_classification
1,[G4.1.8.3],307.8381315588889,413.2777357858331,0.0,509.0484243937736
1,[G5.2.2.4],154.19786155333333,101.3611010416667,0.0,29.032503609523808
1,coil,69.31564534090911,73.92122512735295,0.0,29.169201528679256
1,KIL_DIL,12.1511002,0.0,0.0,14.554550175
1,cid_SpMax2_Bh(v),18.935733828571433,38.63223169999999,29.90785239636363,0.0
1,cid_GATS4p,7.555659741666667,13.901466398333334,16.794590918709684,0.0
1,[G2.1.1.283],22.489690410714292,24.65108254736842,0.0,20.280998338833328
1,cid_SM13_AEA(ri),28.619095929999997,57.96871081451612,26.842954675757568,0.0
1,[G2.1.1.43],13.169013556000001,27.007711566666668,0.0,14.312170465384614
1,[G7.1.1.45],13.20007202,30.78592219,0.0,35.41774018444443
1,[G5.2.2.36],19.376829363636364,18.963354635652173,0.0,14.149365245666669
1,cid_Ui,30.858103673333332,41.35991554,11.796012866666665,0.0
1,[G2.1.1.148],11.293320766923076,41.297636562439024,0.0,73.90542293272725
1,cid_SpMax4_Bh(e),32.69318110142857,18.722950795,11.11310709117647,0.0
1,[G2.1.1.268],27.456833119166674,76.51350741333331,0.0,66.48696270803279
1,[G2.1.1.307],25.4965353582353,50.571853959428566,0.0,41.469164931379304
1,[G4.3.5.13],18.359861375,43.60060864500001,0.0,18.480111842400003
1,[G2.1.1.248],21.442015167999998,32.321666117058825,0.0,13.695361371499999
1,[G2.1.1.270],23.611437319999997,45.23216488216216,0.0,26.524984963
1,[G2.1.1.280],17.080748561666667,28.31602897666666,0.0,30.577915083888893
1,[G2.1.1.259],40.25571588461538,70.99716246285715,0.0,49.83082238466666
1,[G2.1.1.317],20.9500382,61.537870971666656,0.0,31.76164463000001
1,[G2.1.1.334],29.452977785333335,32.39115505083333,0.0,16.600160879545456
1,[G4.3.4.1],27.944253565454552,52.65667247571429,0.0,21.494786005
1,[G1.1.1.14],24.278383581578954,34.23447381461539,0.0,30.799517463478256
1,cid_SM08_EA,23.92217825,10.6450381275,11.63279041,0.0
1,[G4.3.8.6],34.0888811402564,42.130245852352964,0.0,43.932325420666665
1,[G2.1.1.285],85.81186926359999,205.08885682083329,0.0,241.10957677043478
