run_id,feature,dim_red importance,combined_classification,drug_classification,protein_classification
0,[G4.1.8.3],275.81357593340005,301.2282261771699,0.0,275.9897371512632
0,DES,124.92191232222224,288.949740645,0.0,257.2022670765384
0,cid_SpMin5_Bh(p),122.796657675,83.14980880499999,13.069970298888888,0.0
0,[G2.1.1.268],33.48312055461538,127.90333635491805,0.0,44.806030021428555
0,[G2.1.1.307],19.04230241368421,29.61522058409091,0.0,23.72005365086957
0,[G7.1.1.60],26.46042967125,19.659128793333334,0.0,18.707840428775512
0,[G2.1.1.248],23.337485661250003,37.303339147500004,0.0,26.515212247058823
0,[G2.1.1.270],20.6975501592,53.043798761999994,0.0,18.80287840228571
0,[G2.1.1.166],21.914586393333337,52.50725801814816,0.0,15.381475031785712
0,cid_ATSC4p,35.12950453705883,119.08504629290321,60.21171193375002,0.0
0,ES*,93.0971085210526,104.99989977499999,0.0,40.41870107777779
0,*AN,54.4080035825,22.855628333333332,0.0,16.227801315714284
0,*PA,30.62787181333333,31.338550614545454,0.0,29.441969879285704
0,GS*,26.011940231666667,11.57790268,0.0,20.442275967999997
0,*EE,30.51587420923077,47.9152736325,0.0,29.11811532206897
0,cid_Eta_FL,37.1019735,19.241023393846152,13.469631535263158,0.0
0,[G4.2.7.2],30.6202516204348,74.34093950428571,0.0,18.46555057521739
0,EG*,16.65747070666667,30.558964361250002,0.0,22.161510359999998
0,cid_O-060,11.117653452,27.407007981818182,19.145721616000003,0.0
0,[G2.1.1.285],116.14369533333333,32.05376111714285,0.0,29.142891433571428
0,cid_SpMax2_Bh(m),55.691632920769244,231.11145727785706,165.7621766968494,0.0
0,[G5.1.2.6],67.11700000666666,26.925327702222223,0.0,13.069444378235293
0,[G4.1.2.1],29.51327303666667,16.13469165764706,0.0,17.542676059166666
0,cid_J_Dz(e),9.56161342357143,16.47830616363636,17.762446693199998,0.0
0,[G2.1.1.59],24.15244042625,92.69115877600001,0.0,36.21648616666667
0,[G4.3.1.7],15.34305633125,38.279506881111104,0.0,14.961087302083333
0,cid_GATS8i,8.350711217499999,18.290406408095237,18.8757199425,0.0
0,[G4.3.2.1],23.90177419333334,81.63567606800001,0.0,89.88085742954544
0,[G7.1.1.41],24.186099684166663,38.22645251517241,0.0,18.096182465142856
0,[G5.1.2.16],10.118210939999999,23.496646681999998,0.0,28.603854315999996
0,[G7.1.1.59],12.452171267499999,19.573361193157897,0.0,20.580624673181816
0,*QT,29.070356375,80.64336522666666,0.0,106.85449369090911
0,843,19.603478755555557,41.17400933333334,29.455513641111104,0.0
0,cid_MATS7m,8.325318239,23.106079574,17.31167212910448,0.0
0,[G7.1.1.38],37.10749733625,12.067625333076924,0.0,25.899244880624995
0,cid_SpMAD_B(p),12.037957448461542,16.507464159999994,14.812201642222224,0.0
0,[G2.1.1.130],17.870799315,23.4860991725,0.0,13.647691572307691
0,[G2.1.1.211],22.405813362000004,61.03141095000001,0.0,45.64086562652174
0,cid_SpMin2_Bh(m),8.32187766125,12.242426266363639,14.223939631666665,0.0
0,cid_CATS2D_09_LL,16.363278134545457,23.542719633333334,23.552197635238095,0.0
0,cid_GATS2i,6.915955103076923,16.545404925588237,21.252715931428572,0.0
0,[G2.1.1.273],14.724566685000001,22.202183585714288,0.0,16.23166327
0,cid_SpMax1_Bh(e),18.41240167,31.568715304166663,25.36262186238095,0.0
0,[G5.2.2.30],10.022803403999998,31.055183214666673,0.0,21.11126697423077
0,[G2.1.1.158],19.286359259999998,35.20585717461539,0.0,65.90029118216212
0,cid_D/Dtr07,14.267587911250002,27.889456071428565,19.079423773809523,0.0
0,[G2.1.1.301],14.462568149999997,49.897475669375005,0.0,26.796131049090903
0,cid_IAC,45.456066003000004,231.8299542185715,166.49732763846148,0.0
0,[G2.1.1.386],33.98718150461538,59.54338907956521,0.0,24.06672083499999
0,[G2.1.1.110],17.097920366363642,49.93151118058824,0.0,23.52949437078947
0,[G4.3.5.3],14.05735474375,80.559714,0.0,32.93491220413793
0,[G2.1.1.222],20.236151200000002,58.31816051111111,0.0,72.07515794749999
0,*AA,70.98412409333334,74.7814989575,0.0,11.28690330692308
0,[G4.3.1.14],17.460383144285714,80.405901825,0.0,22.898353231818188
0,cid_MATS6e,7.39086598846154,16.25354943416667,19.914863295844146,0.0
0,[G4.1.3.1],20.864649174545452,29.98026872277778,0.0,23.31499415913044
0,[G5.2.2.26],14.855634809166666,31.87418127120001,0.0,18.752720662121213
0,QA*,9.18028259,14.262276887499999,0.0,0.0
0,[G7.1.1.53],20.742463547499998,25.752211885499996,0.0,26.53247310160002
0,[G2.1.1.326],12.307091235000001,27.559778575,0.0,23.924873337391304
0,cid_TIC1,10.865798950000002,84.49552942272727,14.601939102,0.0
0,[G5.2.2.4],126.43038826692307,119.17791495666665,0.0,19.6196061375
0,coil,44.050950659333346,40.26981411599999,0.0,25.264941173703694
0,[G5.2.2.31],12.871921719230766,40.857140349666665,0.0,41.39223342735293
0,cid_P_VSA_MR_6,8.855875428000001,21.281486897777782,24.822342320312497,0.0
0,[G2.1.1.283],22.81067411142857,34.57441555142857,0.0,35.28418232193548
0,cid_piPC03,19.02452946,25.69144273125,23.537729813076922,0.0
0,[G5.2.2.36],17.598975658000004,52.01276931350001,0.0,36.37791272000001
0,[G2.1.1.340],20.88508945684211,65.88547358314284,0.0,94.24874467742855
0,[G4.3.3.9],30.76838660578947,83.20992990347825,0.0,62.50562138181818
0,*AP,12.887959945,43.959824976470586,0.0,42.21260222391305
0,[G4.3.5.14],25.453756323333337,20.918518065,0.0,18.27376572
0,[G2.1.1.195],20.056103181666664,56.879852775,0.0,16.929206277000002
0,LKG,33.28979683666667,30.234538540000003,0.0,60.11456615777777
0,[G5.1.1.9],185.85627902000002,15.510093699999999,0.0,14.27979744
0,cid_SM13_AEA(ri),30.38122268090909,145.26545841916666,85.28219268936171,0.0
0,[G4.3.5.5],35.21003535299999,24.298826286153844,0.0,25.87440970433333
0,[G2.1.1.348],7.070523975,20.51370825714286,0.0,38.78146679772728
0,[G4.3.9.5],16.154691936250003,42.13588055242425,0.0,43.520748918124994
0,cid_VE2_B(v),18.9378581175,40.230034845,17.780530591999998,0.0
0,[G4.3.6.9],9.959639332,29.116587018260876,0.0,25.77301284906249
0,[G7.1.1.63],18.550482556666665,53.513019925,0.0,26.713414517619043
0,ME*,12.64561376,31.177265475555558,0.0,24.885405512
0,cid_CSI,21.8596954,15.63790181,12.813247650000001,0.0
0,cid_SpDiam_Dz(e),5.24141788,11.38288052,11.9524612,0.0
0,[G4.3.4.2],63.48051909333333,17.431346496,0.0,32.210435655
0,cid_piID,19.932319765263156,61.831502971999996,71.86968736962964,0.0
0,KD*,24.3193474,46.43654313333334,0.0,17.761337861111112
0,cid_VR2_Dz(i),12.3859596,11.292638463333333,12.9562936625,0.0
0,cid_ATSC7e,10.36698496,16.64065843117647,23.613752982222216,0.0
0,*TV,44.906492533333335,23.661265386666667,0.0,17.636206628
0,cid_SpMAD_B(m),9.809177394545454,20.98232466923077,17.564601209545454,0.0
0,cid_Eig04_EA(ri),9.933994288333333,39.302224978333335,18.439234571428575,0.0
0,[G5.1.2.24],24.546046119285712,42.92354403705882,0.0,21.18356247916667
0,[G7.1.1.18],25.150383575,18.787383151538464,0.0,20.10405396625
0,cid_P_VSA_MR_5,11.112663223478261,16.05250206888889,22.151209807068962,0.0
0,cid_Ui,16.271916318749998,24.54573376666667,26.429773270000002,0.0
0,[G2.1.1.80],16.279467376,24.37848679833333,0.0,16.904072845882354
0,[G2.1.1.395],11.210022443333335,50.991770101666674,0.0,22.81173961714285
0,cid_ATSC7m,71.62460871,368.7908727707693,187.23141518249994,0.0
0,PE*,35.303291543076924,137.49396063809522,0.0,21.1847191917647
0,[G2.1.1.338],17.15694523428571,33.15651603588236,0.0,23.6841229708
0,[G4.3.2.15],14.841858062,32.03124617142857,0.0,21.60794764388889
0,cid_ATS5p,9.638347145,16.541851386666668,32.55529634,0.0
0,[G2.1.1.388],11.731753546000002,13.221042866666666,0.0,26.192951154375
0,cid_SM10_AEA(ri),6.55973816,22.36903306,11.48183854,0.0
0,beta,36.56071126275,103.80686691637256,0.0,66.11496110872338
0,cid_SM5_B(i),43.457351595,30.9454994,80.99277744857143,0.0
0,[G7.1.1.45],23.988173355,17.877690032,0.0,34.705363805185186
0,*SY,32.500466816666666,27.143306733333333,0.0,20.095443532
0,*DS,31.7590332,40.837453485,0.0,29.830080198333334
0,cid_Eig11_AEA(ed),22.9838028,16.534565933333333,15.827228223333334,0.0
0,cid_GATS2e,7.426143977692307,19.480456861538464,24.02874919164179,0.0
0,RGV,54.752431875,58.0292969,0.0,0.0
0,cid_SpMin2_Bh(i),7.166708717500001,26.44435447214286,14.699928378333338,0.0
0,[G7.1.1.71],14.5069645025,28.944660042727268,0.0,31.944244288000004
0,cid_ICR,9.837746855,17.44468828,12.28495708111111,0.0
0,[G5.2.2.18],22.95310249454545,71.75766020916666,0.0,63.59226366125
0,[G4.2.9.3],27.972131542666666,49.888353562000006,0.0,72.696630886875
0,cid_PCR,18.289538644761905,28.913961525000005,34.05757921909091,0.0
0,cid_IDE,13.224360837999999,35.04087451727273,61.09038606125,0.0
0,FNL,26.0987549,78.52955630000001,0.0,43.5971493
0,cid_Eig03_EA(ri),20.08353012,18.841801089999997,15.898157598333333,0.0
0,[G4.3.8.6],37.108487608055555,68.57659900555552,0.0,62.695366994999986
0,[G7.1.1.51],11.435684411428573,19.41744360555556,0.0,16.129904941
0,cid_H-049,12.005462645,32.84208246111111,23.747810765714288,0.0
0,2514,9.30081177,0.0,0.0,0.0
0,cid_MATS8i,8.377844717999999,11.384271340526315,18.45125277573333,0.0
0,cid_P_VSA_ppp_L,10.502322670833331,15.195403628,15.692281862903224,0.0
0,cid_PDI,14.178798182083334,17.836562051153848,30.311905160312495,0.0
0,[G5.2.1.3],36.999485,45.0285301,0.0,18.31972745
0,cid_ATSC2p,10.82778392857143,31.24281711833333,24.224605184,0.0
0,3274,23.0311241,16.695751185,0.0,0.0
0,cid_ATS4m,137.9367065,20.305414833333334,14.555555728000002,0.0
0,*KW,37.1534348,41.0550919,0.0,45.02867985666668
0,[G2.1.1.141],9.923727114166667,33.59467448363636,0.0,39.47845581352941
0,cid_ATSC2i,11.943700628333332,27.50587763142857,17.84124250714286,0.0
0,[G2.1.1.98],17.311968687500002,17.153207351,0.0,19.320600801
0,[G2.1.1.161],13.768599652142857,36.58646075833334,0.0,28.145965807205886
0,[G4.3.9.4],17.004140577142856,16.965390478181817,0.0,22.0152159975
0,cid_GGI2,6.997412373333333,25.19339703,30.91223366666667,0.0
0,YV*,58.5728302,0.0,0.0,10.474884
0,[G2.1.1.113],31.576608661851857,152.4643514076667,0.0,17.37562663526316
0,cid_SpMin2_Bh(e),7.488581582857143,16.480684474666667,15.63554304235294,0.0
0,[G4.3.7.12],8.181154934285713,27.458116179473684,0.0,57.02207425230769
0,[G4.2.3.1],26.795661978000005,46.674764893,0.0,52.93002872499999
0,[G7.1.1.11],27.253500362222223,51.32858574370369,0.0,54.279274470869574
0,[G2.1.1.63],12.982030906153845,62.35100302636365,0.0,38.61935218791666
0,cid_SM4_B(i),83.1811981,10.69699732,81.71576598200002,0.0
0,[G2.1.1.143],16.140941385,36.541484265000015,0.0,35.5218932981579
0,cid_MPC05,25.0606651,11.9327927,13.809511268333333,0.0
0,[G1.1.1.1],22.21605206714285,20.188029225,0.0,40.01928567363636
0,cid_SpMax2_Bh(e),36.612967292307694,237.59202079000008,103.52982807387097,0.0
0,cid_D/Dtr05,19.343951173500002,24.94630238909091,21.397076351875,0.0
0,cid_CATS2D_09_DL,19.4723206,34.46894424833333,21.428742137647056,0.0
0,[G4.1.2.3],13.418127097272725,36.567043857692305,0.0,52.76986358199999
0,[G4.3.5.8],16.76194906,34.419736969999995,0.0,46.56260165882353
0,AH*,14.0969849,9.29821014,0.0,12.38855365
