run_id,run_threshold,used_dim_red_weights,used_training_weights,accuracy,precision,recall,f1_score_weighted,f1_score_unweighted,xgb_learning_rate,xgb_n_estimators,xgb_objective,xgb_subsample,xgb_min_child_weight,xgb_max_depth,xgb_gamma,xgb_colsample_bytree
0,0.05,True,False,88.44550013196094,87.63683193818416,60.128120167881605,0.6330556974344874,0.7132189178566749,0.02,600,binary:logistic,0.6,1,6,5,0.8
1,0.04,True,False,88.39271575613618,88.3399209486166,59.24453280318092,0.6236709929278792,0.7092423641412139,0.02,600,binary:logistic,0.6,1,6,5,0.8
2,0.03,True,False,88.19741356558458,87.99336650082918,58.603931963772915,0.6201673690231926,0.703526915937417,0.02,600,binary:logistic,0.6,1,6,5,0.8
3,0.02,True,False,88.06017418844021,88.58603066439524,57.433178705544506,0.6097186049586383,0.6968641114982579,0.02,600,binary:logistic,0.6,1,6,5,0.8
4,0.01,True,False,87.95460543679071,88.88119154832006,56.682129445548924,0.6032293015372092,0.6922039384947396,0.02,600,binary:logistic,0.6,1,6,5,0.8
